case,mach,n_cells,h_m,cd_total,cd_fore,cd_aft,mesh_extent,outlet_min_mach,cd_total_last_iteration,standoff_m,standoff_over_max_radius,upstream_clearance_fraction,shock_thickness_m,shock_thickness_cells,stagnation_line_cell_size_at_shock_m,p_stag_wall_face_pa,p_stag_line_extrapolated_pa,p_max_on_body_pa,p_stag_over_p_inf,final_mean_abs_drho_dtau,initial_mean_abs_drho_dtau,n_iterations,n_iterations_planned,n_extensions,startup_first_order_iterations
dp061_coarse_c0,20.0,3072,0.012400232652135287,1.3674386695348026,1.3674386695348026,,forebody,1.7165152223415787,1.3699143660041364,0.16499506498899374,0.2749917749816563,0.5853248124023377,0.013631797063623108,1.586405838472727,0.008592881299999994,514641.9547,514627.0497778605,515242.6903,514.6270497778605,4.6575171278,61.412043546,55000,10000,9,1500
