case,mach,n_cells,h_m,cd_total,cd_fore,cd_aft,mesh_extent,outlet_min_mach,cd_total_last_iteration,standoff_m,standoff_over_max_radius,upstream_clearance_fraction,shock_thickness_m,shock_thickness_cells,stagnation_line_cell_size_at_shock_m,p_stag_wall_face_pa,p_stag_line_extrapolated_pa,p_max_on_body_pa,p_stag_over_p_inf,final_mean_abs_drho_dtau,initial_mean_abs_drho_dtau,n_iterations,n_iterations_planned,n_extensions,restart_source_case,restart_source_iteration,max_co,restart_blocks_run
dp032_coarse_Co0p1,18.379044046919688,3072,0.009133625192054344,0.888923719501998,0.888923719501998,,forebody,1.974436406530637,0.8886194667987606,0.07476893182175788,0.12461488636959647,0.5684429299528119,0.005618288735694366,1.4579252500336197,0.0038536192000000052,431820.4781,431849.5113233624,432879.0225,431.84951132336244,9.1011736065,9.1123706621,65000,40000,0,dp032_coarse_c0,55000,0.1,2
