x_m,r_m,p_pa,cp
2.558275719e-05,0.004086614013,12044.31102,1.753065241269841
0.0001013355697,0.009534879439,12062.00911,1.7558744619047622
0.0002521158979,0.01552665674,12041.16119,1.7525652682539683
0.0004778332694,0.02159397824,12032.62173,1.7512097984126986
0.0007784466497,0.02768403902,12016.29889,1.7486188714285715
0.001154520689,0.03378173003,11994.43973,1.7451491634920635
0.001606263186,0.03988066133,11965.61307,1.740573503174603
0.002133017027,0.04597740574,11930.93298,1.735068726984127
0.002734415301,0.05206972845,11894.4016,1.729270095238095
0.003410368361,0.05815594492,11853.30701,1.7227471444444444
0.004161075073,0.06423462709,11812.62631,1.7162898904761905
0.004987010143,0.07030446149,11767.45672,1.7091201142857142
0.005887740691,0.076364353,11722.84959,1.7020396174603174
0.006862551334,0.08241332091,11673.47242,1.6942019714285714
0.007911297192,0.08845035755,11623.47973,1.6862666238095236
0.00903382255,0.09447448522,11570.1832,1.677806857142857
0.01023084213,0.1004845588,11514.15557,1.6689135825396826
0.01150215634,0.1064796224,11454.47082,1.6594398126984127
0.01284670765,0.1124589075,11388.66226,1.6489940095238094
0.01426429627,0.1184214967,11319.24624,1.6379755936507938
0.01575471172,0.1243664806,11245.20976,1.6262237714285714
0.01731831015,0.1302927954,11169.55732,1.6142154476190476
0.01895513464,0.1361994507,11090.74029,1.601704807936508
0.02066436301,0.1420856922,11010.30149,1.5889367444444444
0.02244545564,0.1479507092,10926.2089,1.5755887142857141
0.02429814803,0.1537936214,10840.02837,1.5619092650793651
0.02622244794,0.1596134551,10750.0539,1.5476276031746032
0.028218627,0.165409131,10658.04113,1.5330224015873015
0.03028609566,0.1711798606,10562.90809,1.5179219190476192
0.03242398474,0.1769249659,10465.27968,1.502425346031746
0.03463197672,0.1826435893,10364.60096,1.4864445968253968
0.03690974379,0.1883348776,10261.54464,1.4700864507936509
0.0392577711,0.1939976269,10155.67253,1.4532813539682539
0.04167569431,0.1996309785,10049.14192,1.4363717333333332
0.04416232872,0.2052344201,9939.148262,1.4189124225396825
0.04671730501,0.2108071175,9827.598453,1.4012061036507937
0.04934024379,0.216348241,9713.313373,1.383065614761905
0.05203128863,0.221856696,9597.390555,1.3646651674603174
0.05479029439,0.2273315148,9480.614208,1.3461292393650794
0.05761630975,0.2327721296,9362.083145,1.327314784920635
0.06050864842,0.2381778605,9241.588017,1.308188574126984
0.06346688088,0.2435479032,9119.218225,1.2887647976190477
0.06649082553,0.2488813085,8995.039043,1.2690538163492064
0.06958053943,0.2541769704,8870.295658,1.249253279047619
0.07273529335,0.2594342341,8745.65383,1.2294688619047618
0.07595410206,0.2646526089,8618.372476,1.2092654723809524
0.07923648755,0.2698313189,8490.672984,1.188995711746032
0.08258196246,0.2749695946,8360.51108,1.168335092063492
0.08599076681,0.2800661639,8230.200092,1.147650808253968
0.08946237892,0.2851202562,8102.418483,1.1273680131746033
0.09299553595,0.290131603,7971.758029,1.1066282585714284
0.09658971315,0.2950994597,7840.389443,1.0857761020634922
0.1002443768,0.300023088,7708.534362,1.0648467241269841
0.1039594537,0.3049013884,7575.539176,1.0437363771428572
0.1077346139,0.3097334403,7445.122478,1.023035313968254
0.1115688137,0.3145188736,7315.515327,1.0024627503174603
0.1154612472,0.3192571562,7182.864829,0.9814071157142857
0.1194113363,0.323947584,7052.401685,0.9606986801587302
0.1234187174,0.3285892624,6920.927511,0.9398297636507936
0.1274832308,0.3331810962,6782.708832,0.9178902907936508
0.1316040343,0.3377225853,6652.125201,0.8971627303174603
0.1357800654,0.3422134413,6521.9853,0.8765056031746032
0.140010704,0.3466529972,6376.788619,0.8534585109523809
0.1442953218,0.3510405934,6227.110144,0.8297000228571428
0.1486339055,0.3553749368,6081.037366,0.8065138676190475
0.1530257943,0.3596553723,5946.588471,0.7851727731746032
0.1574696965,0.3638818836,5818.130434,0.7647826085714285
0.1619649522,0.368053843,5700.231646,0.7460685152380953
0.166510894,0.3721706309,5595.006805,0.7293661595238096
0.171107235,0.3762311836,5495.349432,0.7135475288888888
0.1757534725,0.3802346625,5393.976205,0.6974565404761904
0.1804485105,0.3841809078,5273.110802,0.6782715558730159
0.1851914546,0.3880695554,5133.780375,0.6561556150793652
0.1899816005,0.3919000276,5032.558572,0.6400886622222222
0.1948184167,0.3956715182,4910.264427,0.6206768931746032
0.1997015328,0.3993829841,4725.426248,0.5913374996825397
0.2046300256,0.4030340989,4591.951013,0.5701509544444444
0.2096027966,0.4066247872,4508.897066,0.5569677882539683
0.2146191071,0.4101545158,4366.19748,0.5343170603174603
0.2196782124,0.4136227603,4221.638598,0.5113712060317459
0.2247798464,0.4170282557,4168.541892,0.5029431574603175
0.2299232339,0.4203704874,4127.768185,0.49647114047619045
0.2351071045,0.4236496917,4001.178025,0.4763774642857143
0.2403306886,0.4268653818,3823.998198,0.44825368222222217
0.2455932104,0.43001708,3740.110353,0.43493815126984126
0.2508941809,0.4331037996,3684.951094,0.42618271333333335
0.2562329433,0.4361248154,3577.023611,0.40905136682539683
0.2616083918,0.4390801847,3382.037229,0.3781011474603175
0.2670195778,0.4419697246,3269.406208,0.3602232076190476
0.2724656978,0.444793006,3247.690432,0.356776259047619
0.2779460731,0.4475493419,3189.033847,0.34746569000000005
