iteration,cd_fore,cd_aft,cd_viscous,cd_total,mean_abs_drho_dtau_kg_m3_s
5,0.19819124513620465,,0.0,0.19819124513620465,11.674553278
10,0.46105545937455567,,0.0,0.46105545937455567,11.671671887
15,0.7895960015166463,,0.0,0.7895960015166463,11.667261607
20,1.168201918603509,,0.0,1.168201918603509,11.66115119
25,1.5543444880118176,,0.0,1.5543444880118176,11.653349795
30,1.8786368360006633,,0.0,1.8786368360006633,12.066350152
35,2.087807770037387,,0.0,2.087807770037387,13.747069854
40,2.157246143771401,,0.0,2.157246143771401,16.457265021
45,2.081835030252956,,0.0,2.081835030252956,20.202458947
50,1.8671098480066532,,0.0,1.8671098480066532,23.238100695
55,1.60961005694961,,0.0,1.60961005694961,22.675618465
60,1.4005200726601867,,0.0,1.4005200726601867,21.308158823
65,1.2784969666258392,,0.0,1.2784969666258392,19.558701252
70,1.2205136098637404,,0.0,1.2205136098637404,18.633359688
75,1.2001545396064297,,0.0,1.2001545396064297,17.752906885
80,1.2080872029816068,,0.0,1.2080872029816068,17.440531534
85,1.2283537699413727,,0.0,1.2283537699413727,16.41762473
90,1.2439208028296491,,0.0,1.2439208028296491,15.074355132
95,1.2514641853352637,,0.0,1.2514641853352637,14.239100677
100,1.2549283479123,,0.0,1.2549283479123,13.998916879
105,1.2556598425691181,,0.0,1.2556598425691181,13.604385212
110,1.255369045235902,,0.0,1.255369045235902,13.292237019
115,1.25498942442749,,0.0,1.25498942442749,13.215349739
120,1.2548872847728774,,0.0,1.2548872847728774,13.139585679
125,1.2554386678222247,,0.0,1.2554386678222247,13.071635905
130,1.2577753395310463,,0.0,1.2577753395310463,13.149782964
135,1.2616451226717162,,0.0,1.2616451226717162,13.274200914
140,1.2644538214583663,,0.0,1.2644538214583663,13.323916027
145,1.2649208176975535,,0.0,1.2649208176975535,13.428715294
150,1.26343902283956,,0.0,1.26343902283956,13.555175403
155,1.2617369251200103,,0.0,1.2617369251200103,13.621889892
160,1.2618975995398993,,0.0,1.2618975995398993,13.667249425
165,1.2632966917999007,,0.0,1.2632966917999007,13.733838469
170,1.2633906198743232,,0.0,1.2633906198743232,13.82345768
175,1.2617723795737574,,0.0,1.2617723795737574,13.973894157
180,1.2593730401640972,,0.0,1.2593730401640972,13.97820503
185,1.257470984219311,,0.0,1.257470984219311,13.954311831
190,1.2566722171726519,,0.0,1.2566722171726519,14.013735143
195,1.2564513137203648,,0.0,1.2564513137203648,14.096208067
200,1.2549854221335808,,0.0,1.2549854221335808,14.149027262
205,1.251653653623642,,0.0,1.251653653623642,14.129701784
210,1.2475813328926872,,0.0,1.2475813328926872,14.10912648
215,1.2441284425163348,,0.0,1.2441284425163348,14.111434323
220,1.2420493632611607,,0.0,1.2420493632611607,14.180438027
225,1.2409565308027788,,0.0,1.2409565308027788,14.183625263
230,1.2398200624898748,,0.0,1.2398200624898748,14.203660004
235,1.2381472009986105,,0.0,1.2381472009986105,14.224080703
240,1.2357459275890113,,0.0,1.2357459275890113,14.326746106
245,1.2326371942253835,,0.0,1.2326371942253835,14.419807892
250,1.229216810731405,,0.0,1.229216810731405,14.504150358
255,1.2259865331059634,,0.0,1.2259865331059634,14.575068605
260,1.2232488462500757,,0.0,1.2232488462500757,14.676230063
265,1.2211619798472948,,0.0,1.2211619798472948,14.745061876
270,1.2194838991652455,,0.0,1.2194838991652455,14.73693624
275,1.2176388507967446,,0.0,1.2176388507967446,14.745025528
280,1.215481736348723,,0.0,1.215481736348723,14.854527299
285,1.2133407966847871,,0.0,1.2133407966847871,15.052980072
290,1.2115580107777182,,0.0,1.2115580107777182,15.176216404
295,1.2099302006777726,,0.0,1.2099302006777726,15.135965211
300,1.2080551523555292,,0.0,1.2080551523555292,15.112962477
305,1.205642107257011,,0.0,1.205642107257011,15.186224996
310,1.202760584566938,,0.0,1.202760584566938,15.386880729
315,1.1997341486055497,,0.0,1.1997341486055497,15.50659493
320,1.196959585560261,,0.0,1.196959585560261,15.518881933
325,1.1950332472203025,,0.0,1.1950332472203025,15.519268609
330,1.194423641822285,,0.0,1.194423641822285,15.587373259
335,1.1946724491413439,,0.0,1.1946724491413439,15.686048345
340,1.1940916906513372,,0.0,1.1940916906513372,15.751121038
345,1.1919673429429671,,0.0,1.1919673429429671,15.782257416
350,1.1884552416602105,,0.0,1.1884552416602105,15.905878471
355,1.1839778894899216,,0.0,1.1839778894899216,16.063556772
360,1.1794871808912952,,0.0,1.1794871808912952,16.191878092
365,1.176072437673884,,0.0,1.176072437673884,16.028728011
370,1.174766577266371,,0.0,1.174766577266371,15.948823794
375,1.17591444251378,,0.0,1.17591444251378,16.031772739
380,1.1776926205305585,,0.0,1.1776926205305585,16.228089529
385,1.1778314687143887,,0.0,1.1778314687143887,16.386808842
390,1.1756730670866682,,0.0,1.1756730670866682,16.390887087
395,1.1712928271810117,,0.0,1.1712928271810117,16.390105145
400,1.1657451132367762,,0.0,1.1657451132367762,16.434129306
405,1.1604879370449535,,0.0,1.1604879370449535,16.492216409
410,1.157066868693613,,0.0,1.157066868693613,16.486338393
415,1.1564482813545511,,0.0,1.1564482813545511,16.478752761
420,1.158538593420015,,0.0,1.158538593420015,16.563582735
425,1.1611400483301373,,0.0,1.1611400483301373,16.649505128
430,1.1621791804919677,,0.0,1.1621791804919677,16.771953071
435,1.160532297554668,,0.0,1.160532297554668,16.810227171
440,1.156124912152815,,0.0,1.156124912152815,16.775959802
445,1.1501775160923873,,0.0,1.1501775160923873,16.750331768
450,1.144241683840877,,0.0,1.144241683840877,16.794581515
455,1.140205656868626,,0.0,1.140205656868626,16.920554415
460,1.1393129305931917,,0.0,1.1393129305931917,17.029827747
465,1.1413816857527768,,0.0,1.1413816857527768,17.020473499
470,1.1443252978746652,,0.0,1.1443252978746652,17.073670748
475,1.1462277109813328,,0.0,1.1462277109813328,17.08444637
480,1.145609744517527,,0.0,1.145609744517527,17.07581188
485,1.142123604137997,,0.0,1.142123604137997,17.162296606
490,1.136763364618115,,0.0,1.136763364618115,17.170091943
495,1.1309020429995718,,0.0,1.1309020429995718,17.185336619
500,1.1261723064783227,,0.0,1.1261723064783227,17.225765881
505,1.1239636328133675,,0.0,1.1239636328133675,17.399658439
510,1.1248481957025476,,0.0,1.1248481957025476,17.498990306
515,1.1276897721680292,,0.0,1.1276897721680292,17.455042893
520,1.1302941461289588,,0.0,1.1302941461289588,17.276568061
525,1.1311212645824522,,0.0,1.1311212645824522,17.252416395
530,1.1291804012276263,,0.0,1.1291804012276263,17.398121487
535,1.125024671854611,,0.0,1.125024671854611,17.535911327
540,1.119580662325459,,0.0,1.119580662325459,17.584610994
545,1.1141331577610323,,0.0,1.1141331577610323,17.462372218
550,1.110071968737872,,0.0,1.110071968737872,17.527425493
555,1.1085898293194305,,0.0,1.1085898293194305,17.644913231
560,1.1100081049048756,,0.0,1.1100081049048756,17.747432875
565,1.1129694089157836,,0.0,1.1129694089157836,17.711255661
570,1.1155659279200059,,0.0,1.1155659279200059,17.557605068
575,1.116075336728815,,0.0,1.116075336728815,17.553879469
580,1.1138722313114475,,0.0,1.1138722313114475,17.713759214
585,1.109765348180198,,0.0,1.109765348180198,17.927894348
590,1.104672704105815,,0.0,1.104672704105815,17.935009577
595,1.0996417036838941,,0.0,1.0996417036838941,17.752110907
600,1.0958123733570897,,0.0,1.0958123733570897,17.604544795
605,1.094314362927691,,0.0,1.094314362927691,17.782542348
610,1.0953185959573826,,0.0,1.0953185959573826,18.035783163
615,1.0979570495934798,,0.0,1.0979570495934798,17.99040502
620,1.1003517237952427,,0.0,1.1003517237952427,17.8075696
625,1.100960004194709,,0.0,1.100960004194709,17.657491982
630,1.0994260533705964,,0.0,1.0994260533705964,17.860383677
635,1.0962154956210186,,0.0,1.0962154956210186,18.163431296
640,1.0917932450237946,,0.0,1.0917932450237946,18.164409701
645,1.0871534379063348,,0.0,1.0871534379063348,17.874505629
650,1.083397480765769,,0.0,1.083397480765769,17.648361649
655,1.0813759099429388,,0.0,1.0813759099429388,17.777425574
660,1.0812663686485506,,0.0,1.0812663686485506,18.331040875
665,1.0828224936159707,,0.0,1.0828224936159707,18.539874873
670,1.0847697118330506,,0.0,1.0847697118330506,18.222651871
675,1.0858688272702195,,0.0,1.0858688272702195,17.747664302
680,1.085041358202934,,0.0,1.085041358202934,17.599884945
685,1.0830007706962517,,0.0,1.0830007706962517,18.04231985
690,1.0797483615191845,,0.0,1.0797483615191845,18.529034432
695,1.076020558978997,,0.0,1.076020558978997,18.389258709
700,1.0723991909122983,,0.0,1.0723991909122983,17.943346371
705,1.0698318122141317,,0.0,1.0698318122141317,17.642087439
710,1.0688178293708155,,0.0,1.0688178293708155,17.938755774
715,1.0692481278196515,,0.0,1.0692481278196515,18.617280083
720,1.0704378749649912,,0.0,1.0704378749649912,18.878768682
725,1.0717379578625408,,0.0,1.0717379578625408,18.33395437
730,1.0716120769468378,,0.0,1.0716120769468378,17.727514272
735,1.0702808472632226,,0.0,1.0702808472632226,17.599174436
740,1.0677343957775858,,0.0,1.0677343957775858,18.189579474
745,1.0646167849367614,,0.0,1.0646167849367614,18.846671303
750,1.0613340853327196,,0.0,1.0613340853327196,18.914979383
755,1.0585439786081716,,0.0,1.0585439786081716,18.303779224
760,1.0567787770122938,,0.0,1.0567787770122938,17.816659555
765,1.0563652764200473,,0.0,1.0563652764200473,17.860798378
770,1.0568405441035105,,0.0,1.0568405441035105,18.441368016
775,1.05778134441184,,0.0,1.05778134441184,18.905352163
780,1.0581633591143145,,0.0,1.0581633591143145,18.849884574
785,1.057778137536139,,0.0,1.057778137536139,18.295753115
790,1.056442797195016,,0.0,1.056442797195016,17.835522149
795,1.054298470422865,,0.0,1.054298470422865,18.040409291
800,1.0516869174571888,,0.0,1.0516869174571888,18.5328469
805,1.0489928250136953,,0.0,1.0489928250136953,18.986821825
810,1.0466337779751667,,0.0,1.0466337779751667,18.904556588
815,1.0451160213465862,,0.0,1.0451160213465862,18.423814418
820,1.0446640536557654,,0.0,1.0446640536557654,18.136682446
825,1.0450796825806836,,0.0,1.0450796825806836,18.300371456
830,1.0456893331459645,,0.0,1.0456893331459645,18.787068106
835,1.0458341364384853,,0.0,1.0458341364384853,19.102607087
840,1.045314865218022,,0.0,1.045314865218022,19.091695022
845,1.043799864621933,,0.0,1.043799864621933,18.754398355
850,1.0417951617638994,,0.0,1.0417951617638994,18.411572221
855,1.0394918132222375,,0.0,1.0394918132222375,18.350971446
860,1.037276422731215,,0.0,1.037276422731215,18.564834466
865,1.0354117553710764,,0.0,1.0354117553710764,18.807303514
870,1.0341109444133278,,0.0,1.0341109444133278,19.032851289
875,1.0335424996339526,,0.0,1.0335424996339526,19.072281777
880,1.0336041783405179,,0.0,1.0336041783405179,19.00786161
885,1.0338663043418181,,0.0,1.0338663043418181,18.854705568
890,1.033942457410144,,0.0,1.033942457410144,18.851501051
895,1.0336529217190795,,0.0,1.0336529217190795,18.97252141
900,1.032773042692575,,0.0,1.032773042692575,19.208065924
905,1.0313304489302881,,0.0,1.0313304489302881,19.360168149
910,1.029445045823745,,0.0,1.029445045823745,19.355832983
915,1.0273198845225817,,0.0,1.0273198845225817,19.26273797
920,1.0252445886659742,,0.0,1.0252445886659742,19.131722076
925,1.0235380691237235,,0.0,1.0235380691237235,19.136893336
930,1.022343486651132,,0.0,1.022343486651132,19.311277056
935,1.0218283947267017,,0.0,1.0218283947267017,19.582553318
940,1.0219378770591854,,0.0,1.0219378770591854,19.610604554
945,1.022272830878211,,0.0,1.022272830878211,19.426538233
950,1.0224401648065609,,0.0,1.0224401648065609,19.296556284
955,1.022181261018041,,0.0,1.022181261018041,19.079334742
960,1.021453329016431,,0.0,1.021453329016431,19.104825484
965,1.0202902715475304,,0.0,1.0202902715475304,19.2940819
970,1.01878631711209,,0.0,1.01878631711209,19.423605986
975,1.0170389168019731,,0.0,1.0170389168019731,19.428013644
980,1.015200293287523,,0.0,1.015200293287523,19.290096025
985,1.0134602627207123,,0.0,1.0134602627207123,18.962036415
990,1.012019769556302,,0.0,1.012019769556302,18.6901995
995,1.0110702309103936,,0.0,1.0110702309103936,18.609275974
1000,1.0106184514262044,,0.0,1.0106184514262044,18.588825493
1005,1.01055935956406,,0.0,1.01055935956406,18.634688075
1010,1.0107226514152214,,0.0,1.0107226514152214,18.737527587
1015,1.0107504472967286,,0.0,1.0107504472967286,18.640853398
1020,1.010397548468662,,0.0,1.010397548468662,18.350792491
1025,1.0097314113803715,,0.0,1.0097314113803715,18.10174897
1030,1.0087404320322237,,0.0,1.0087404320322237,18.076873575
1035,1.0074385994852701,,0.0,1.0074385994852701,18.237064417
1040,1.0059884391732221,,0.0,1.0059884391732221,18.235479893
1045,1.0045431748528335,,0.0,1.0045431748528335,18.129767446
1050,1.0031483783429918,,0.0,1.0031483783429918,17.912794098
1055,1.0019379346233714,,0.0,1.0019379346233714,17.71668128
1060,1.0010326592989842,,0.0,1.0010326592989842,17.574887217
1065,1.000460047999625,,0.0,1.000460047999625,17.700530469
1070,1.0001701156398752,,0.0,1.0001701156398752,17.979589597
1075,1.0000430804124765,,0.0,1.0000430804124765,18.188848363
1080,0.9998689618635104,,0.0,0.9998689618635104,18.152171122
