case,mach,n_cells,h_m,cd_total,cd_fore,cd_aft,mesh_extent,outlet_min_mach,cd_total_last_iteration,standoff_m,standoff_over_max_radius,upstream_clearance_fraction,shock_thickness_m,shock_thickness_cells,stagnation_line_cell_size_at_shock_m,p_stag_wall_face_pa,p_stag_line_extrapolated_pa,p_max_on_body_pa,p_stag_over_p_inf,final_mean_abs_drho_dtau,initial_mean_abs_drho_dtau,n_iterations,n_iterations_planned,n_extensions,startup_first_order_iterations
dp075_coarse_c0,27.0,3072,0.012353215240911462,1.3686789658079992,1.3686789658079992,,forebody,1.7134733797226063,1.3673411853759008,0.1640088317194947,0.27334805286582453,0.5862939064007979,0.01331144330982617,1.5547978141406251,0.008561526900000005,939638.5717,939937.2811866985,940587.65,939.9372811866984,5.1331067364,83.835983474,55000,10000,9,1500
