case,mach,n_cells,h_m,cd_total,cd_fore,cd_aft,mesh_extent,outlet_min_mach,cd_total_last_iteration,standoff_m,standoff_over_max_radius,upstream_clearance_fraction,shock_thickness_m,shock_thickness_cells,stagnation_line_cell_size_at_shock_m,p_stag_wall_face_pa,p_stag_line_extrapolated_pa,p_max_on_body_pa,p_stag_over_p_inf,final_mean_abs_drho_dtau,initial_mean_abs_drho_dtau,n_iterations,n_iterations_planned,n_extensions,restart_source_case,restart_source_iteration,max_co,restart_blocks_run
dp075_coarse_Co0p05,27.0,3072,0.012353215240911462,1.3718571118415352,1.3718571118415352,,forebody,1.732608984608566,1.3721583011851601,0.16475146402786295,0.2745857733797716,0.5844206444059741,0.013822142989734776,1.614448351465761,0.008561526900000005,937251.4984,936928.1726052937,938723.0463,936.9281726052936,3.3842704544,7.099820707,135000,40000,0,dp075_coarse_Co0p1,95000,0.05,8
