case,mach,n_cells,h_m,cd_total,cd_fore,cd_aft,mesh_extent,outlet_min_mach,cd_total_last_iteration,standoff_m,standoff_over_max_radius,upstream_clearance_fraction,shock_thickness_m,shock_thickness_cells,stagnation_line_cell_size_at_shock_m,p_stag_wall_face_pa,p_stag_line_extrapolated_pa,p_max_on_body_pa,p_stag_over_p_inf,final_mean_abs_drho_dtau,initial_mean_abs_drho_dtau,n_iterations,n_iterations_planned,n_extensions,startup_first_order_iterations
dp065_coarse_a0,27.0,3072,0.01195598979035387,1.3761378166477207,1.3761378166477207,,forebody,1.7116954903410928,1.3757758075227569,0.10100925692851165,0.16834876154751943,0.7069891519705982,0.010199217604446753,1.6352004455164406,0.0062372889099999995,932982.7077,933334.3452884541,935352.388,933.3343452884541,3.1948094776,92.735087713,10000,10000,0,1500
