iteration,cd_fore,cd_aft,cd_viscous,cd_total,mean_abs_drho_dtau_kg_m3_s
5,0.14488573125005022,-0.00014640925877793442,0.0,0.1447393219912723,2.1297072324
10,0.33047339919204366,-0.000285743377958296,0.0,0.3301876558140854,1.8078364509
15,0.5625895260456025,-0.00042808440613088664,0.0,0.5621614416394717,1.6946687595
20,0.8431040687128647,-0.0005783969101088958,0.0,0.8425256718027558,1.6240524478
25,1.1651336896672402,-0.0007397860765053241,0.0,1.164393903590735,1.5156647255
30,1.4961443808720059,-0.0009159056718910945,0.0,1.4952284752001148,1.4696596208
35,1.784006718683663,-0.0011095432288059726,0.0,1.782897175454857,1.480936843
40,2.00568524688539,-0.0013238160977096585,0.0,2.0043614307876805,1.5088316618
45,2.147738061586167,-0.0015641115364979944,0.0,2.1461739500496693,1.4922432829
50,2.1991924622389707,-0.001832198789324239,0.0,2.1973602634496463,1.4784309251
55,2.142561745360068,-0.0021244766889910796,0.0,2.140437268671077,1.5478365121
60,1.977144830769524,-0.002440179564094747,0.0,1.9747046512054294,1.641415818
65,1.7410455911931007,-0.0027854428252500644,0.0,1.7382601483678506,1.7223394673
70,1.4926065494697847,-0.0031620165962338107,0.0,1.4894445328735508,1.7558027362
75,1.2896855820144086,-0.003570098247219043,0.0,1.2861154837671895,1.7280691576
80,1.1666557386555252,-0.004024801528706992,0.0,1.1626309371268182,1.6575088927
85,1.1084817429231297,-0.004524146842485621,0.0,1.103957596080644,1.6111571811
90,1.0894202171602558,-0.0050402062681781535,0.0,1.0843800108920776,1.56078288
95,1.099881889614245,-0.0055755965412135474,0.0,1.0943062930730314,1.5097492963
100,1.1275054911448643,-0.006124235322511468,0.0,1.1213812558223528,1.4938819848
105,1.1626722253787753,-0.006691527374828797,0.0,1.1559806980039466,1.4873445157
110,1.1949464467408515,-0.007288515696377767,0.0,1.1876579310444737,1.4736994604
115,1.2149122145251032,-0.007910926061295233,0.0,1.207001288463808,1.4483631386
120,1.2242869280838649,-0.008554948537575428,0.0,1.2157319795462895,1.42923414
125,1.2261130416341786,-0.009227001631114843,0.0,1.2168860400030637,1.423610968
130,1.2226047657450667,-0.009928613640732664,0.0,1.212676152104334,1.4127815171
135,1.2170188802684467,-0.010674196988941394,0.0,1.2063446832795053,1.3944188742
140,1.212762313728495,-0.011448098777120299,0.0,1.2013142149513747,1.3770061086
145,1.2134165730633746,-0.012256301672393407,0.0,1.2011602713909812,1.3656398103
150,1.2161666747323887,-0.013111413508528602,0.0,1.20305526122386,1.3522721726
155,1.2156720699743497,-0.014006508338521352,0.0,1.2016655616358283,1.3450558465
160,1.211275293262589,-0.01495405733286387,0.0,1.196321235929725,1.3439448793
165,1.2066835343057962,-0.015943444019860635,0.0,1.1907400902859355,1.342316351
170,1.2066143001375673,-0.01695801028045303,0.0,1.1896562898571144,1.3331198771
175,1.2111301879721992,-0.017992252351179756,0.0,1.1931379356210194,1.3211203345
180,1.2159426300599077,-0.019052094895027592,0.0,1.19689053516488,1.3097171949
185,1.2161760363461898,-0.020129214416233027,0.0,1.1960468219299567,1.3021979255
190,1.210926361674328,-0.02123097640184402,0.0,1.1896953852724839,1.2930018409
195,1.2016324915510024,-0.022344841945170092,0.0,1.1792876496058322,1.2740882052
200,1.19190800472716,-0.02347375639705451,0.0,1.1684342483301056,1.2577520868
205,1.187000926920317,-0.02461620045095055,0.0,1.1623847264693665,1.2548994967
210,1.1891583126192913,-0.02577076770100841,0.0,1.163387544918283,1.2618919261
215,1.1941294552418116,-0.026939313754899538,0.0,1.1671901414869121,1.2652878488
220,1.1963420614999054,-0.02813031899041607,0.0,1.1682117425094893,1.2619066233
225,1.1932818095476216,-0.029351564021627134,0.0,1.1639302455259946,1.2602694908
230,1.1853749501252513,-0.030608102915427884,0.0,1.1547668472098234,1.2670900818
235,1.1752777599525137,-0.03190690404927603,0.0,1.1433708559032376,1.2685414908
240,1.1669085975683284,-0.033247067202069776,0.0,1.1336615303662587,1.2742014166
245,1.1640671466078873,-0.034633812098627405,0.0,1.12943333450926,1.2886734181
250,1.1661479958988497,-0.03606827878890648,0.0,1.1300797171099433,1.2962996001
255,1.1682247892015718,-0.03754741018401642,0.0,1.1306773790175553,1.2945108755
260,1.166725583847774,-0.03907085444931006,0.0,1.1276547293984638,1.2983164337
265,1.1610861162894373,-0.04063533438843025,0.0,1.120450781901007,1.3071236263
270,1.1526309596265292,-0.04223408584281145,0.0,1.1103968737837178,1.3136287618
275,1.144255335951815,-0.043856905808493545,0.0,1.1003984301433216,1.3223344243
280,1.1399476121893946,-0.04549760553805686,0.0,1.0944500066513376,1.3287048542
285,1.1414482306644715,-0.04715064915039067,0.0,1.094297581514081,1.3377483979
290,1.1449625570170026,-0.04881187211176509,0.0,1.0961506849052374,1.3420306386
295,1.1460346087363322,-0.05047455744914458,0.0,1.0955600512871877,1.3456548828
300,1.1428412881328134,-0.052130074821855846,0.0,1.0907112133109576,1.3552401003
305,1.1358810014503293,-0.05376218624074703,0.0,1.0821188152095822,1.3675188726
310,1.1270406828405104,-0.055366686933353254,0.0,1.071673995907157,1.3691037973
315,1.1194026258365224,-0.05694341329930648,0.0,1.0624592125372159,1.371105472
320,1.1161624224721294,-0.05849036454088351,0.0,1.057672057931246,1.3793204794
325,1.1175319877250358,-0.060007627913554115,0.0,1.0575243598114816,1.3925881813
330,1.1196191977569807,-0.061499142394116364,0.0,1.0581200553628642,1.3992763623
335,1.118811599229813,-0.06296882349974779,0.0,1.0558427757300652,1.4031847492
340,1.1145827489757079,-0.06441762669268489,0.0,1.050165122283023,1.4044527192
345,1.1080255587576813,-0.06584292387409035,0.0,1.042182634883591,1.4071844635
350,1.1009967091734072,-0.0672426729932798,0.0,1.0337540361801274,1.4123836209
355,1.0962163025493123,-0.06861426827457917,0.0,1.0276020342747332,1.4244868082
360,1.0952206009812384,-0.06995449429339355,0.0,1.0252661066878448,1.4396834287
365,1.0964527715660275,-0.07125831658489623,0.0,1.0251944549811314,1.4450146452
370,1.0972899703224774,-0.07252170837987607,0.0,1.0247682619426013,1.4422784971
375,1.0955651408098026,-0.07374337150220996,0.0,1.0218217693075926,1.4437582224
380,1.0912822907204478,-0.07492432601467103,0.0,1.0163579647057768,1.4511383466
385,1.085930761061233,-0.07606716996473302,0.0,1.0098635910965,1.4564402656
390,1.0814227284015783,-0.07716359332677923,0.0,1.0042591350747991,1.4665044424
395,1.0793377859728843,-0.07821259427373704,0.0,1.0011251916991473,1.4756825361
400,1.0792051318738938,-0.07921653061387753,0.0,0.9999886012600162,1.4788789024
405,1.0792329517068557,-0.08018165009144787,0.0,0.9990513016154079,1.477794105
410,1.0773894979435608,-0.0811092458638247,0.0,0.996280252079736,1.4821579
415,1.073449013993668,-0.08200209359903605,0.0,0.991446920394632,1.4897467292
420,1.0684604921606577,-0.08285930198865696,0.0,0.9856011901720008,1.4990206406
425,1.0638963606830723,-0.08368278031722781,0.0,0.9802135803658445,1.5053019413
430,1.0612719000659825,-0.08447172781020335,0.0,0.9768001722557791,1.5045993086
435,1.0610507819236814,-0.0852343063099442,0.0,0.9758164756137372,1.5026291693
440,1.0619584829949467,-0.08597518115821959,0.0,0.9759833018367271,1.505625393
445,1.0615294363079233,-0.08669452550833195,0.0,0.9748349107995913,1.5128389672
450,1.058745083243743,-0.08739344646170967,0.0,0.9713516367820334,1.5213124319
455,1.0542231392124766,-0.08806718502581344,0.0,0.9661559541866631,1.5295281775
460,1.0493642432346262,-0.08871325608442422,0.0,0.9606509871502019,1.5309109912
465,1.045688444657583,-0.08932821692731965,0.0,0.9563602277302633,1.5311599704
470,1.0442155140787486,-0.08991412772447432,0.0,0.9543013863542742,1.5334487249
475,1.0446953368749046,-0.0904737737419597,0.0,0.9542215631329449,1.5417858139
480,1.0455358244454767,-0.09101014147299036,0.0,0.9545256829724863,1.5481114401
