x_m,T,p,rho,Ux,Uy,Uz
-0.3290495621,220.0,1000.0,0.01583460673,4714.197698,-1.173804759e-10,2.959775118e-11
-0.3163602073,220.0,1000.0,0.01583460673,4714.197698,1.393626795e-10,-2.073631246e-10
-0.3040396671,220.0,1000.0,0.01583460673,4714.197698,-4.051562855e-10,9.251943671e-11
-0.2920772222,220.0,999.9999999,0.01583460673,4714.197698,-1.774073396e-10,4.33281161e-10
-0.2804624644,220.0,999.9999999,0.01583460672,4714.197698,-3.629822281e-10,-1.718822041e-10
-0.2691852883,220.0,999.9999999,0.01583460672,4714.197698,-2.363760588e-10,-5.651185262e-10
-0.2582358822,220.0,999.9999999,0.01583460672,4714.197698,-1.434733158e-09,1.867171014e-10
-0.2476047194,220.0,999.9999999,0.01583460672,4714.197698,-1.456442989e-09,4.714706727e-10
-0.2372825503,220.0,999.9999998,0.01583460672,4714.197698,-1.222609308e-09,-1.457857503e-10
-0.227260394,220.0,999.9999998,0.01583460672,4714.197698,-6.666316359e-10,-5.653071686e-11
-0.2175295307,220.0,999.9999998,0.01583460672,4714.197698,-2.907575937e-09,1.718839223e-10
-0.2080814939,220.0,999.9999998,0.01583460672,4714.197698,-3.606203699e-09,-5.523278583e-10
-0.1989080634,220.0,999.9999998,0.01583460672,4714.197698,-2.895519169e-09,-3.09480252e-10
-0.1900012578,220.0,999.9999997,0.01583460672,4714.197698,-1.713045211e-09,8.300829906e-10
-0.1813533276,220.0,999.9999997,0.01583460672,4714.197698,-4.296772871e-09,4.547155073e-10
-0.1729567486,220.0,999.9999997,0.01583460672,4714.197698,-4.636391218e-09,-4.406201448e-10
-0.1648042154,220.0,999.9999997,0.01583460672,4714.197698,-6.369034059e-09,-3.699411068e-10
-0.1568886348,3341.125821,23785.87685,0.02480026364,3947.388821,9.157719721,-0.01103602698
-0.1492031199,10107.06914,234815.9038,0.08093422897,984.4442992,19.0611185,-0.03722405167
-0.1417409838,11040.73312,297416.1651,0.09384186273,743.2634854,35.47013609,0.02537848306
-0.134495734,11082.91807,298346.8112,0.09377719536,703.8565692,37.39345964,0.001772996182
-0.1274610667,11130.89758,300871.616,0.09416315351,660.6168057,37.71068436,0.003269577861
-0.1206308614,11167.27822,302983.0958,0.09451506225,621.8462979,36.59015093,1.064086673e-05
-0.1139991754,11198.99073,305000.3678,0.09487492387,584.6962734,35.44428335,0.001851403585
-0.1075602388,11224.72259,306832.1345,0.0952259222,549.4275778,34.2608682,4.178243133e-07
-0.1013084494,11244.03827,308489.6673,0.09557587212,515.7762095,33.37031482,0.00389791597
-0.09523836771,11257.12155,309984.8436,0.09592748685,483.4214405,32.74836966,0.000339971805
-0.08934471246,11265.01806,311345.231,0.09628093248,452.2500714,31.94917737,0.004053823041
-0.08362235583,11269.15564,312585.1618,0.09662887961,422.4222126,30.8734268,-0.0008982554853
-0.07806631904,11271.09112,313700.3063,0.09695694975,393.903859,29.99221217,0.001758012253
-0.07267176803,11272.51298,314709.3305,0.09725654503,366.4728241,29.36220758,-0.002412123634
-0.06743400924,11274.91457,315634.7097,0.09752174375,340.0088078,28.72137238,0.00105841071
-0.06234848552,11279.60465,316474.1198,0.09774043894,314.4414591,28.17921365,-0.002549543092
-0.05741077217,11287.49992,317230.9408,0.09790564687,289.6125475,27.78689428,0.002204483419
-0.0526165731,11298.32903,317912.8712,0.09802206684,265.4337509,27.43373677,-0.002560831602
-0.0479617171,11310.4082,318517.9188,0.09810373735,241.8674376,27.1614304,0.003592774837
-0.04344215416,11321.66905,319050.5767,0.09817005642,218.8745561,26.88669217,-0.002225057081
-0.03905395201,11330.59744,319524.5422,0.09823842109,196.5440375,26.37040773,0.003507208087
-0.03479329266,11336.34769,319936.7635,0.09831526452,174.9985943,25.72267543,-0.003980555817
-0.03065646911,11339.11464,320294.9584,0.09840131879,154.2662751,25.04386138,0.003692754728
-0.02663988206,11339.84652,320599.3644,0.09848848177,134.2662731,24.56639826,-0.003912140805
-0.02274003686,11339.7669,320846.8723,0.09856520855,114.7585725,24.50582579,0.004538208877
-0.01895354043,11339.66334,321047.1682,0.09862764082,95.56787971,24.55218008,-0.004841910133
-0.01527709829,11340.41149,321223.9049,0.09867542514,76.77612703,24.20304568,0.004936929219
-0.01170751172,11342.30564,321351.9592,0.09869827641,58.50829152,23.79464037,-0.005179953678
-0.008241674984,11344.9824,321451.2723,0.09870548455,40.8723145,23.18503092,0.004504201762
-0.004876572595,11347.04136,321495.1246,0.09870103708,23.86396243,22.56717525,-0.007371790453
-0.001609276722,11348.26039,321547.5293,0.09870652142,7.847153005,21.01283003,0.00700795449
