x_m,r_m,p_pa,cp
6.822463273e-05,0.007819034973,13328.0411,1.7553700350974504
0.0002727100399,0.01824230652,13358.20792,1.759665440300324
0.0006814980744,0.02970284853,13317.80505,1.753912540325815
0.001294477109,0.04130344792,13288.86334,1.7497915765744463
0.002111590338,0.05294124877,13249.41388,1.7441744311234326
0.00313255803,0.06458562414,13203.24404,1.7376003815235133
0.004356948385,0.07622262512,13149.38083,1.7299308852863404
0.005784436247,0.08784385116,13085.94248,1.7208980001943184
0.007414693207,0.09944318452,13014.65064,1.7107468692345944
0.00924717664,0.1110156192,12933.64219,1.6992122057332137
0.01128122877,0.1225567361,12847.78422,1.68698702684309
0.01351630093,0.1340624202,12752.62754,1.6734378195232542
0.01595179555,0.1455287541,12653.52931,1.65932738120932
0.0185869061,0.1569519843,12546.34142,1.644065069159491
0.02142075399,0.1683284554,12433.26172,1.6279638317165195
0.02445256891,0.1796545399,12314.11891,1.6109992777476565
0.02768148806,0.1909266685,12187.89419,1.593026341951996
0.0311064445,0.202141355,12055.4021,1.574161005376063
0.03472634305,0.2132951459,11915.8702,1.5542932815249304
0.03854019462,0.2243845659,11769.93186,1.533513354938876
0.04254687636,0.2354061936,11618.06232,1.5118888942806425
0.04674506652,0.2463566862,11460.05648,1.4893906956895944
0.0511334581,0.2572327077,11296.58098,1.4661136809680446
0.05571084688,0.2680308818,11127.71602,1.4420692696655928
0.06047585662,0.2787479066,10953.65808,1.4172854382548756
0.06542691798,0.2893805675,10774.89229,1.3918312636199028
0.07056252452,0.2999256301,10591.07097,1.365657240162108
0.07588124747,0.3103798189,10402.73181,1.3388399286997519
0.08138146531,0.320739956,10210.08961,1.3114099142609417
0.08706138367,0.3310029551,10013.87643,1.2834714336970519
0.09291930821,0.3411656828,9814.344146,1.255060351228471
0.09895356639,0.3512249881,9612.667999,1.226344007539634
0.1051623009,0.3611778297,9408.994614,1.1973432803295447
0.1115435269,0.371021246,9203.843172,1.1681320949495877
0.1180953551,0.3807522195,8996.915286,1.1386679645525482
0.124815879,0.3903677389,8789.731366,1.109167377884158
0.1317030159,0.3998649144,8582.167562,1.0796127001412001
0.1387545986,0.4092409193,8373.664235,1.0499242452224438
0.1459685502,0.4184928622,8165.232716,1.0202460149298431
0.1533427414,0.4276178877,7957.840513,0.9907157711785429
0.160874876,0.4366132727,7741.047609,0.9598469766623275
0.1685626131,0.4454763357,7528.175105,0.9295364016255715
0.1764036963,0.4542043222,7328.231166,0.9010667042605981
0.1843957858,0.4627945481,7102.246845,0.868889158593165
0.1925363848,0.4712444726,6874.522196,0.836463810408068
0.2008229885,0.4795515691,6687.184797,0.8097891380906879
0.2092531694,0.4877132307,6474.523445,0.7795086286491586
0.2178243909,0.4957269595,6242.392049,0.7464558108139114
0.22653397,0.5035904115,6061.988158,0.72076838960014
0.2353792476,0.5113012246,5855.993978,0.6914372081055821
0.2443576351,0.5188569496,5648.425755,0.6618819011482889
0.2534664134,0.5262552893,5459.155242,0.6349319758233544
0.2627027285,0.5334941093,5298.102385,0.6119999173599353
0.272063787,0.5405712087,5093.400987,0.5828528130246198
0.2815468306,0.5474843314,4929.774461,0.5595542939527217
0.2911478747,0.5542330157,4716.299479,0.5291579330381099
0.3008256624,0.560872551,4739.14556,0.5324109499352395
0.3105224687,0.5674847046,4782.584464,0.5385961459303336
0.3202192776,0.57409686,4823.880538,0.5444762277923877
0.329916089,0.5807090171,4901.108092,0.5554725355655238
0.3396671533,0.5872367192,4756.786226,0.5349227761243625
0.3498854821,0.5929237422,3516.961217,0.3583860780464312
0.3608642023,0.5969001712,2331.446557,0.1895825436120155
0.3723658371,0.5989195856,1173.612117,0.024720351387507337
