case,mach,n_cells,h_m,cd_total,cd_fore,cd_aft,mesh_extent,outlet_min_mach,cd_total_last_iteration,standoff_m,standoff_over_max_radius,upstream_clearance_fraction,shock_thickness_m,shock_thickness_cells,stagnation_line_cell_size_at_shock_m,p_stag_wall_face_pa,p_stag_line_extrapolated_pa,p_max_on_body_pa,p_stag_over_p_inf,final_mean_abs_drho_dtau,initial_mean_abs_drho_dtau,n_iterations,n_iterations_planned,n_extensions,startup_first_order_iterations
dp071_coarse_a0,27.0,3072,0.008556138410940063,0.8818264314140528,0.8818264314140528,,forebody,2.0557635515267276,0.8819199154321116,0.07886936976171788,0.13144894960286313,0.5424264741640263,0.006286379633456546,1.5920532100269476,0.003948598950000007,928571.9256,928729.6202022843,931265.3963,928.7296202022843,33.127792853,198.41406626,10000,10000,0,1500
