x_m,r_m,p_pa,cp
9.638934993e-05,0.008771976053,928571.9256,1.817699246717617
0.0003854940538,0.02046418633,931265.3963,1.8229774569860866
0.0009635519721,0.03331660108,926792.5384,1.8142123033509698
0.00183028337,0.04632027369,923825.5902,1.8083981779345482
0.002985270434,0.05935747609,920081.3518,1.8010608500881833
0.004427956534,0.07239151006,914663.3147,1.7904434934352342
0.006157646424,0.08540438784,909019.8358,1.779384353909465
0.008173506559,0.09838437069,902233.7753,1.7660861753870272
0.01047456549,0.1113223059,893831.8431,1.7496214836370763
0.01305971435,0.1242102791,886078.7036,1.7344281865569273
0.01592770736,0.1370410384,874995.7253,1.7127096321771509
0.01907716243,0.1498077208,864094.8476,1.6913479278855574
0.02250656185,0.1625037111,850937.7035,1.6655647726827356
0.02621425301,0.1751225644,837895.1745,1.64000622085048
0.0301984492,0.1876579631,823571.6841,1.6119374565941602
0.03445723043,0.2001036902,809053.8212,1.5834877938467569
0.03898854443,0.2124536146,793901.279,1.553794393494023
0.04379020759,0.2247016815,777185.0188,1.521036681951793
0.04885990599,0.2368419075,760668.4216,1.4886702363315696
0.05419519659,0.2488683775,743021.6409,1.4540890474230845
0.05979350832,0.2607752437,725821.7254,1.4203835496766608
0.0656521434,0.2725567259,707868.9497,1.3852027233000197
0.07176827859,0.2842071113,690222.5926,1.3506223644914757
0.07813896656,0.2957207565,671461.9213,1.3138583603762493
0.0847611373,0.3070920886,651492.9094,1.2747264538506762
0.09163159963,0.318315607,630094.2016,1.2327928700764257
0.09874704272,0.3293858856,608289.6024,1.1900638886929258
0.1061040377,0.3402975745,588398.9975,1.151085631001372
0.1136990392,0.3510454024,569046.3994,1.1131616684303351
0.1215283874,0.3616241786,551880.0699,1.0795219868704684
0.1295883092,0.3720287954,534769.6118,1.0459917926709779
0.1378749207,0.3822542302,515183.181,1.007609604154419
0.1463842286,0.392295548,497150.1369,0.9722714812855183
0.1551121322,0.4021479031,474372.5195,0.9276357427003723
0.1640544258,0.4118065417,448943.8767,0.8778049709974525
0.1732068001,0.4212668042,428567.0971,0.8378739900058789
0.1825648444,0.4305241269,404699.4499,0.7911021945914168
0.1921240495,0.4395740447,382133.5303,0.7468813057025279
0.2018798086,0.4484121926,369727.6717,0.7225703932980599
0.2118274206,0.457034308,350286.4584,0.6844727775818146
0.2219620917,0.465436233,336705.8032,0.65785969664903
0.2322789382,0.4736139161,323883.4278,0.6327325647658241
0.2427729883,0.4815634138,303445.839,0.5926824201450127
0.2534391852,0.489280893,289418.8429,0.5651946754850088
0.2642723889,0.4967626326,274643.4803,0.5362404081912601
0.2752673788,0.5040050254,250406.2983,0.48874446070938665
0.2864188565,0.5110045794,235591.7012,0.459713308250049
0.2977214483,0.5177579202,223492.2562,0.43600285361552027
0.3091697099,0.5242617872,205612.6156,0.40096534509112286
0.320758129,0.5305130359,193037.8605,0.37632345776993925
0.332481118,0.5365086569,182188.9292,0.3550635492847345
0.3443330227,0.5422457686,168572.1363,0.3283796517734666
0.3563081318,0.5477216052,157624.8033,0.3069269122085048
0.3684006746,0.5529335272,150006.4058,0.2919976598079561
0.3806048236,0.5578790221,140590.3971,0.27354575171467765
0.3929117537,0.5625639456,131887.3864,0.25649105702527925
0.4052781113,0.5670934305,129601.8736,0.2520122939447384
0.4176552612,0.571594057,128071.7039,0.24901372506368802
0.430032412,0.5760946838,127204.7936,0.2473149002547521
0.4424095638,0.580595311,126934.0214,0.24678428649813836
0.4547867166,0.5850959385,126233.6978,0.2454119102488732
0.4671638704,0.5895965664,125757.3824,0.2444785075445816
0.479541025,0.5940971946,125134.0374,0.24325698099157358
0.4920842042,0.5978881315,92589.49934,0.17948167615128355
