x_m,T,p,rho,Ux,Uy,Uz
-0.1534635676,220.0,1000.0,0.01583460673,1784.05282,-1.406047821e-09,1.227886448e-10
-0.1475454353,220.0,999.9999998,0.01583460672,1784.05282,4.527560368e-09,-6.542515711e-10
-0.1417993129,220.0,999.9999998,0.01583460672,1784.05282,-6.161637972e-11,-8.613709076e-10
-0.1362202007,220.0,999.9999997,0.01583460672,1784.05282,-1.752627291e-08,1.70105578e-09
-0.1308032448,220.0,999.9999996,0.01583460672,1784.05282,-1.022931406e-08,2.044524125e-10
-0.1255437321,220.0,999.9999995,0.01583460672,1784.05282,7.135462526e-09,6.876082454e-10
-0.1204370864,220.0,999.9999994,0.01583460672,1784.05282,-8.054947043e-09,-2.695568858e-10
-0.1154788647,220.0,999.9999994,0.01583460672,1784.05282,-3.557153747e-08,-3.931430722e-09
-0.1106647531,220.0,999.9999993,0.01583460672,1784.05282,-2.974355749e-08,-2.645307295e-09
-0.1059905632,220.0,999.9999992,0.01583460672,1784.05282,-1.291198005e-08,1.212859983e-08
-0.1014522279,219.9999999,999.9999992,0.01583460672,1784.05282,-1.711038889e-08,7.335989711e-09
-0.09704579887,219.9999999,999.9999991,0.01583460672,1784.05282,-4.42106253e-08,-1.492892488e-08
-0.09276744211,219.9999999,999.9999991,0.01583460672,1784.05282,-4.698692989e-08,-9.992444153e-09
-0.08861343527,219.9999999,999.999999,0.01583460671,1784.05282,-4.378279342e-08,1.118572062e-08
-0.08458016413,219.9999999,999.999999,0.01583460671,1784.05282,-4.045760022e-08,9.326599972e-09
-0.08066411952,219.9999999,999.9999989,0.01583460671,1784.05282,-5.725129923e-08,3.376422768e-10
-0.07686189426,844.3331616,7173.479912,0.0295968848,1279.487603,10.36134368,-2.864022852e-05
-0.07317018021,1683.229175,36932.25581,0.07643504881,380.4044725,10.78084843,-9.437479594e-05
-0.06958576538,1761.906271,42380.69992,0.083794456,317.0813551,17.99380264,0.000121111575
-0.06610553112,1760.576548,42556.2789,0.08420515825,302.2896783,25.64781764,8.339245171e-05
-0.06272644944,1763.953181,42983.07463,0.08488684382,283.3982969,28.35268187,7.171635221e-05
-0.05944558035,1768.678661,43320.82576,0.08532528597,265.6624191,28.85634925,5.066796698e-05
-0.05626006932,1774.72044,43640.43169,0.08566216554,249.0032528,26.95711849,3.508311319e-05
-0.05316714477,1781.290383,43936.88263,0.08592597705,234.4207517,23.62283075,2.068348209e-05
-0.0501641157,1787.630748,44204.17765,0.0861421014,221.6770722,21.0160036,1.238337895e-05
-0.0472483693,1792.877023,44439.8352,0.08634792403,209.9208749,20.75466324,5.577045655e-06
-0.0444173687,1796.275115,44653.06346,0.08659810096,198.3142267,22.93335319,2.846087089e-06
-0.04166865079,1797.614241,44851.41295,0.08691797335,186.0588655,26.16419375,2.968620559e-07
-0.03899982402,1797.552943,45028.62101,0.08726436224,172.8091222,28.10775787,6.844683035e-07
-0.03640856637,1797.115653,45195.94617,0.0876099471,159.9178903,26.58140397,-1.033899087e-06
-0.03389262332,1796.783045,45356.10027,0.08793667257,148.9763977,22.62922348,1.187669927e-06
-0.03144980583,1796.849588,45486.9529,0.08818710444,138.925852,21.54974851,-1.448264724e-06
-0.02907798853,1797.870949,45597.9144,0.08835200843,129.1293693,23.31861092,2.254282652e-06
-0.0267751078,1800.291704,45700.16993,0.08843107351,118.8634983,24.48691707,-2.972933303e-06
-0.02453916003,1803.399592,45797.92889,0.08846751607,108.9001061,23.82279491,4.043470233e-06
-0.02236819979,1805.849459,45878.60531,0.08850312911,99.52377201,23.26354938,-3.642219034e-06
-0.02026033825,1807.04398,45951.88386,0.08858589152,90.4290677,23.10321879,4.008522551e-06
-0.01821374144,1807.226472,46013.20257,0.0886951443,81.5675821,23.0303554,-4.593232223e-06
-0.01622662872,1807.079806,46064.80496,0.0888018199,73.01110283,23.09420707,2.640293006e-06
-0.01429727118,1806.875838,46108.75635,0.08889658146,64.63270909,23.35523575,-4.028529248e-06
-0.01242399018,1806.791129,46146.82869,0.08897415527,56.44431434,23.41116836,1.571226302e-06
-0.01060515585,1807.018137,46181.4985,0.08902981516,48.51600487,23.1678194,-9.504641529e-07
-0.008839185725,1807.69629,46209.56219,0.08905049737,40.79963436,23.05997747,-1.184086498e-06
-0.007124543301,1808.74899,46228.02615,0.08903423078,33.22997876,23.58982834,2.645255265e-06
-0.005459736745,1810.090209,46246.45149,0.08900371982,25.77649226,23.60305335,-4.656866054e-06
-0.003843317586,1811.311015,46256.95657,0.08896393614,18.49125548,24.27792327,3.886424299e-06
-0.002273879449,1812.070198,46261.19659,0.08893481513,11.14771219,24.13237504,2.377293114e-06
-0.0007500568371,1812.423682,46271.82655,0.08893790138,4.23209159,26.12575325,-2.789495529e-06
