case,mach,n_cells,h_m,cd_total,cd_fore,cd_aft,mesh_extent,outlet_min_mach,cd_total_last_iteration,standoff_m,standoff_over_max_radius,upstream_clearance_fraction,shock_thickness_m,shock_thickness_cells,stagnation_line_cell_size_at_shock_m,p_stag_wall_face_pa,p_stag_line_extrapolated_pa,p_max_on_body_pa,p_stag_over_p_inf,final_mean_abs_drho_dtau,initial_mean_abs_drho_dtau,n_iterations,n_iterations_planned,n_extensions,restart_source_case,restart_source_iteration,max_co,restart_blocks_run
dp068_coarse_Co0p1,27.0,3072,0.009545396221656904,1.3184181870696916,1.3184181870696916,,forebody,1.7706883617669824,1.3187034078201487,0.12574179700298224,0.20956966167163707,0.5440552716042092,0.009909442216384054,1.5685064134683713,0.006317756899999999,932850.3999,932833.7796241345,934348.0384,932.8337796241345,5.7223711168,6.0984098394,95000,40000,0,dp068_coarse_c0,55000,0.1,8
