case,mach,n_cells,h_m,cd_total,cd_fore,cd_aft,mesh_extent,outlet_min_mach,cd_total_last_iteration,standoff_m,standoff_over_max_radius,upstream_clearance_fraction,shock_thickness_m,shock_thickness_cells,stagnation_line_cell_size_at_shock_m,p_stag_wall_face_pa,p_stag_line_extrapolated_pa,p_max_on_body_pa,p_stag_over_p_inf,final_mean_abs_drho_dtau,initial_mean_abs_drho_dtau,n_iterations,n_iterations_planned,n_extensions,startup_first_order_iterations
dp040_medium_a0,4.5289192398066955,12288,0.005950231159617275,1.3662264095751926,1.3662264095751926,,forebody,1.5383886320719875,1.3661386479098236,0.16804793974448975,0.2800798995741496,0.5491983703437837,0.006844464535150474,1.6269885810578537,0.004206830100000003,27013.98158,27020.737044508172,27028.2188,27.020737044508174,1.4138737461,15.804070723,20000,20000,0,3000
