case,mach,n_cells,h_m,cd_total,cd_fore,cd_aft,mesh_extent,outlet_min_mach,cd_total_last_iteration,standoff_m,standoff_over_max_radius,upstream_clearance_fraction,shock_thickness_m,shock_thickness_cells,stagnation_line_cell_size_at_shock_m,p_stag_wall_face_pa,p_stag_line_extrapolated_pa,p_max_on_body_pa,p_stag_over_p_inf,final_mean_abs_drho_dtau,initial_mean_abs_drho_dtau,n_iterations,n_iterations_planned,n_extensions,startup_first_order_iterations
dp030_medium_a0,7.956512824923746,12288,0.0053960179118152434,0.715738561159569,0.715738561159569,,forebody,1.873944772509826,0.7156598007555323,0.06223532386881796,0.10372553978136327,0.6554180534034595,0.0029091439154901866,1.6515354176561288,0.0017614783699999997,81528.47264,81533.77740388367,81647.56814,81.53377740388366,8.1758168393,31.35207512,40000,20000,2,3000
