x_m,T,p,rho,Ux,Uy,Uz
-0.1955921757,220.0,1000.0,0.01583460673,892.0264098,-1.833998103e-10,-1.289213342e-11
-0.1895121343,220.0,1000.0,0.01583460673,892.0264098,-4.222144423e-10,3.605061475e-10
-0.1835732875,220.0,1000.0,0.01583460673,892.0264098,-2.345994955e-10,2.501596182e-11
-0.1777723561,220.0,1000.0,0.01583460673,892.0264098,-4.551869762e-10,-5.126949799e-10
-0.1721061377,220.0,1000.0,0.01583460673,892.0264098,-1.182797418e-09,-1.613575514e-10
-0.1665715036,220.0,1000.0,0.01583460673,892.0264098,-1.41242823e-09,3.409506821e-10
-0.1611653983,220.0,1000.0,0.01583460673,892.0264098,-1.162082924e-09,3.748090561e-10
-0.1558848369,220.0,1000.0,0.01583460673,892.0264098,-1.360131663e-09,-8.882023879e-11
-0.1507269039,220.0,1000.0,0.01583460673,892.0264098,-1.936524194e-09,-3.151049412e-10
-0.1456887517,220.0,1000.0,0.01583460673,892.0264098,-2.168205884e-09,-1.226686129e-10
-0.1407675986,220.0,1000.0,0.01583460673,892.0264098,-2.23324968e-09,1.602512627e-10
-0.1359607275,220.0,1000.0,0.01583460673,892.0264098,-2.263556457e-09,2.921323505e-10
-0.1312654846,220.0,1000.0,0.01583460673,892.0264098,-2.474321164e-09,-1.211281288e-11
-0.1266792775,220.0,1000.0,0.01583460673,892.0264098,-2.562295577e-09,-1.38935355e-10
-0.1221995741,220.0,1000.0,0.01583460673,892.0264098,-2.798626331e-09,-6.987385831e-11
-0.1178239012,220.0,1000.0,0.01583460673,892.0264098,-2.952591481e-09,2.789269802e-11
-0.1135498429,220.0,1000.0,0.01583460673,892.0264098,-3.072026055e-09,4.323942432e-11
-0.1093750394,386.6231328,3189.589594,0.0287393494,602.6879676,4.647574707,0.0020891384
-0.1052971858,581.8858374,9683.558929,0.05797318692,244.8191651,3.590867486,0.0309013897
-0.1013140307,596.3975099,10502.0905,0.06134369014,219.6275483,6.922127401,-0.08935935234
-0.09742337481,595.6889381,10561.5046,0.06176411453,211.556042,10.24917487,-0.01278578112
-0.09362307017,596.2543002,10685.4058,0.06242944269,200.8903936,11.57877131,0.01625826766
-0.08991101855,596.6749051,10782.66216,0.06295325464,191.1105026,11.5041186,0.034549655
-0.0862851705,597.5851852,10868.86823,0.06335989717,182.6148626,9.91257902,0.03378019041
-0.08274352415,599.3159529,10948.95748,0.0636424505,175.8613935,7.688344108,0.01884268711
-0.0792841241,601.7203103,11022.25856,0.06381251858,170.2025353,6.336198674,0.001489582796
-0.07590506038,604.3635557,11090.59479,0.06392732511,164.8401609,6.458746034,-0.01253845806
-0.07260446737,606.7908298,11158.30927,0.06406035604,159.0115922,7.789059291,-0.01933216253
-0.06938052278,608.5337396,11227.18636,0.0642711738,152.1630601,9.790968597,-0.01780759152
-0.06623144663,609.2829323,11294.29578,0.06457584634,144.3307472,11.42471061,-0.009077361387
-0.06315550028,609.2373672,11352.03375,0.06491082116,136.0634591,11.49974976,0.002308609834
-0.06015098545,609.0620078,11409.63775,0.0652589841,128.91134,9.464870898,0.008521159417
-0.05721624333,608.8519306,11459.83062,0.06556868496,123.2836203,7.142459894,0.005346718418
-0.05434965362,608.7999721,11501.31091,0.06581163528,118.2850642,6.956679957,-0.0004631675542
-0.05154963363,609.1320466,11536.34878,0.06597613827,113.3084516,8.438625555,-0.003734787234
-0.04881463744,610.144984,11566.53059,0.06603892999,107.6075999,10.08623819,-0.004180152231
-0.04614315503,611.592869,11594.72462,0.06604318173,101.4135911,10.30083283,-0.002281740543
-0.04353371143,612.9917861,11633.4657,0.066112628,95.76468763,8.74835822,0.0004410971212
-0.04098486595,613.7315272,11670.66427,0.06624408487,90.56452685,8.134647027,0.000806401048
-0.03849521135,613.9307828,11704.92855,0.06641700991,85.51222222,8.880245103,3.56910753e-05
-0.03606337304,613.9153269,11734.98335,0.06658922555,80.36868441,9.436076439,-0.000604263891
-0.03368800839,613.9513444,11763.20844,0.06674547072,75.41589752,9.250931408,-0.0007221286187
-0.03136780594,614.1898812,11791.68147,0.06688104405,70.5931147,9.047419002,7.114522977e-05
-0.02910148466,614.7595987,11824.90391,0.06700732243,65.66557052,9.092764054,-7.424466612e-05
-0.0268877933,615.5433686,11860.60485,0.06712404851,60.65146786,9.15795388,1.58542977e-05
-0.02472550965,616.2122921,11889.79167,0.06721618357,55.81146964,9.172459729,-1.526990855e-05
-0.0226134399,616.5147917,11906.65607,0.06727849542,51.3055478,9.22433763,-0.0004131328378
-0.02055041794,616.5270531,11914.00446,0.06731867858,47.03396566,9.318217095,7.681719835e-05
-0.01853530475,616.4644644,11917.24269,0.06734381242,42.94463408,9.401914336,-0.0003392206488
-0.01656698777,616.4426959,11921.02807,0.06736758233,38.93573709,9.432597943,-0.000208668257
-0.01464438026,616.525641,11928.15004,0.0673987609,34.89927264,9.445189103,0.0001118438899
-0.01276642074,616.7095028,11938.70768,0.06743830413,30.76616804,9.453022042,-0.0003182657332
-0.01093207237,616.9300451,11949.45215,0.06747486675,26.55174257,9.515874615,1.349340432e-05
-0.009140322367,617.1442827,11957.28995,0.06749568556,22.35551104,9.559121656,6.187955955e-05
-0.007390181491,617.2993463,11959.89305,0.06749342096,18.15881553,9.717236747,-0.0001150485486
-0.005680683474,617.387997,11957.7452,0.06747161035,14.10218039,9.83062549,0.0006040369941
-0.004010884481,617.4258719,11951.92163,0.0674346139,10.11899025,10.2624307,0.0005975530611
-0.002379862594,617.4263548,11945.92882,0.06740074886,6.109152363,10.39184337,0.0002837990436
-0.0007867173092,617.4097021,11942.53964,0.067383444,2.230992665,11.43451241,1.47206156e-05
