x_m,r_m,p_pa,cp
6.504629395e-05,0.006538319619,11942.53964,1.7369110539682542
0.000257516735,0.01525386623,11969.83855,1.7412442142857143
0.0006430165073,0.02483555289,11934.62017,1.7356539952380952
0.001220855985,0.03453237911,11914.65478,1.7324848857142858
0.001991100094,0.0442574605,11881.03789,1.7271488714285714
0.002953249005,0.05398445976,11838.72837,1.7204330746031746
0.004107088192,0.06370082725,11780.85277,1.7112464714285713
0.005452046565,0.07339882093,11723.05344,1.7020719746031745
0.00698771043,0.08307246681,11646.5256,1.6899246984126985
0.008713399179,0.09271686158,11569.67717,1.677726534920635
0.01062852327,0.1023274355,11479.16123,1.6633589253968253
0.01273227913,0.1119000538,11379.69743,1.6475710206349206
0.01502391219,0.1214306055,11273.02279,1.6306385380952382
0.01750249005,0.130915249,11151.50983,1.6113507666666669
0.0201670995,0.1403500765,11027.56831,1.5916775095238096
0.02301667681,0.1497313948,10889.73314,1.5697989111111113
0.02605015465,0.1590554134,10747.5826,1.5472353333333333
0.02926633706,0.1683185348,10595.87183,1.5231542587301587
0.0326640063,0.1775170544,10438.469,1.4981696825396824
0.03624183433,0.1866474507,10275.47923,1.4722982904761905
0.0399984563,0.1957060927,10107.12441,1.4455753031746033
0.04393241298,0.2046895283,9933.403991,1.4180006334920634
0.04804219546,0.2135941969,9754.808267,1.389652105873016
0.05232621469,0.2224167148,9570.793056,1.3604433422222222
0.05678282086,0.2311535924,9383.575204,1.330726222857143
0.06141029686,0.2398015154,9191.60929,1.300255442857143
0.06620685509,0.2483570683,8996.007727,1.2692075757142858
0.07117065251,0.2568170095,8796.514374,1.2375419641269843
0.07629976696,0.2651780005,8594.372513,1.2054559544444445
0.0815922319,0.2734368762,8389.229161,1.1728935176190476
0.08704599391,0.2815903797,8181.991273,1.1399986147619048
0.09265896568,0.289635426,7974.306658,1.107032802857143
0.09842896607,0.2975688442,7764.841446,1.0737843565079366
0.1043537898,0.3053876339,7547.817012,1.0393360336507937
0.1104311316,0.3130887142,7341.095074,1.0065230276190476
0.1166586716,0.3206691734,7151.708839,0.9764617204761905
0.1230339842,0.3281260255,6919.391415,0.9395859388888889
0.129554638,0.3354564518,6684.772459,0.9023448347619047
0.1362180911,0.3426575653,6514.845284,0.8753722673015873
0.1430218043,0.3497266444,6349.757321,0.8491678287301587
0.1499631233,0.3566609056,6059.106518,0.8030327806349206
0.157039405,0.3634577284,5873.174047,0.7735196900000001
0.164247887,0.3701144368,5732.52427,0.7511943285714285
0.1715858261,0.3766285157,5455.941607,0.7072923185714285
0.1790503562,0.3829974003,5200.680844,0.6667747371428572
0.1866386381,0.3892186846,5095.201448,0.6500319758730159
0.1943477065,0.3952899195,4918.737004,0.6220217466666667
0.2021746306,0.4012088114,4592.25738,0.5701995841269841
0.2101163505,0.4069730304,4441.222959,0.5462258665079365
0.2181698482,0.4125803989,4420.443236,0.5429274977777778
0.226331974,0.4180287099,4295.057273,0.523024963968254
0.2345996274,0.4233159053,3997.997191,0.47587257
0.2429695738,0.4284399039,3718.060079,0.43143810777777775
0.2514386347,0.4333987705,3629.473151,0.41737669063492067
0.260003496,0.4381905533,3552.190041,0.4051095303174603
0.2686609056,0.4428134422,3386.92984,0.37887775238095234
0.2774074753,0.4472656178,3078.836557,0.3299740566666667
0.2862398847,0.4515453987,2876.355986,0.2978342834920635
0.2951546762,0.4556511003,2830.882374,0.2906162498412698
0.3041484664,0.459581172,2800.917022,0.2858598447619048
0.3132177337,0.463334067,2698.885026,0.26966428984126983
0.3223590369,0.466908368,2473.591197,0.23390336460317462
0.331568796,0.4703026682,2243.254482,0.19734198126984123
0.3408435169,0.4735156857,2163.146674,0.1846264561904762
0.350179567,0.4765461561,2125.200709,0.17860328714285717
0.3595734047,0.4793929347,2055.399698,0.16752376158730162
0.3690213502,0.4820549013,1940.989164,0.14936335936507938
0.37851982,0.4845310506,1733.409937,0.1164142757142857
0.3880650931,0.486820408,1570.752841,0.09059568904761904
0.397653549,0.488922109,1521.452239,0.08277019666666666
0.4072814314,0.4908353264,1496.02374,0.078733926984127
0.4169450888,0.4925593377,1451.726201,0.07170257158730158
0.4266407351,0.4940934645,1367.204427,0.05828641698412697
0.4363646933,0.4954371273,1210.508935,0.033414116666666674
0.4461131534,0.4965897974,1099.289851,0.01576029380952381
0.4558824188,0.4975510395,1059.958721,0.009517257301587296
0.4656686613,0.4983204752,1032.60706,0.005175723809523817
0.4754681703,0.498897814,979.7800853,-0.0032095102698412705
0.4852771057,0.4992828289,911.3033364,-0.014078835492063487
0.4950917482,0.4994753741,838.4927352,-0.025636073777777782
