x_m,T,p,rho,Ux,Uy,Uz
-0.2704899315,220.0,1000.0,0.01583460673,8028.237688,5.100711669e-10,7.111029532e-10
-0.2600588472,220.0,1000.0,0.01583460673,8028.237688,-1.885109381e-09,-1.939816716e-09
-0.2499309413,220.0,1000.0,0.01583460673,8028.237688,-7.812087079e-10,-1.178702814e-09
-0.2400974018,220.0,1000.0,0.01583460673,8028.237688,4.783744945e-09,4.752470687e-09
-0.2305496731,220.0,1000.0,0.01583460673,8028.237688,2.717988391e-09,2.628823761e-09
-0.2212794482,220.0,1000.0,0.01583460673,8028.237688,-5.542452249e-09,-8.082666072e-09
-0.2122786613,220.0,1000.0,0.01583460673,8028.237688,-5.628681935e-09,-5.268249785e-09
-0.2035394813,220.0,1000.0,0.01583460673,8028.237688,6.007162833e-09,9.953383651e-09
-0.1950543048,220.0,1000.0,0.01583460673,8028.237688,1.286761672e-08,9.226162931e-09
-0.186815749,220.0,1000.0,0.01583460673,8028.237688,1.6663641e-09,-1.094103815e-08
-0.178816646,220.0,1000.0,0.01583460673,8028.237688,-1.645779996e-08,-1.44618741e-08
-0.171050036,220.0,1000.0,0.01583460673,8028.237688,-5.113124799e-09,8.107336933e-09
-0.1635091619,220.0,1000.000001,0.01583460673,8028.237688,1.924354512e-08,1.501137297e-08
-0.1561874624,220.0,1000.000001,0.01583460673,8028.237688,1.647377492e-08,-2.910702035e-09
-0.1490785674,220.0,1000.000001,0.01583460673,8028.237688,-9.246536136e-09,-1.32198717e-08
-0.1421762917,220.0,1000.000001,0.01583460673,8028.237688,-7.023774334e-09,-1.650728257e-09
-0.13547463,220.0,1000.000001,0.01583460673,8028.237688,3.111198329e-09,3.369216643e-09
-0.1289677514,9801.43586,71910.34678,0.02555828115,6619.103501,22.05258371,-4.635007966
-0.1226499945,28964.19728,686877.4793,0.08261287626,1649.459163,46.1469849,-18.03317207
-0.1165158627,31418.10429,858839.5954,0.09522742568,1253.057164,50.44292534,37.4830395
-0.1105600188,31591.0671,862979.11,0.09516252334,1196.058852,62.61685906,7.020625101
-0.104777281,31776.34742,871331.8993,0.09552336238,1123.15944,68.93208735,-4.620981182
-0.0991626178,31932.60611,877490.9407,0.09572783563,1054.563665,74.70674103,-12.32125037
-0.09371114424,32081.09351,883519.564,0.09593939375,984.191573,77.23858931,-13.96490669
-0.08841811727,32200.21255,888921.2269,0.09616886733,916.5639176,74.09790943,-9.557523268
-0.08327893162,32276.31157,893812.5813,0.09647005513,854.9496596,66.95329978,-0.8318488147
-0.0782891159,32306.63404,898163.1309,0.09684862825,799.8623274,60.96999756,8.635957154
-0.07344432871,32306.98615,901807.976,0.09724059082,747.7016774,58.56505126,12.9163055
-0.06874035479,32299.2608,905153.4202,0.09762466935,698.3882384,58.30206813,6.211992389
-0.06417310144,32280.47336,908169.3459,0.09800695734,650.7975308,58.46053687,-5.594389427
-0.05973859487,32256.55605,911003.3438,0.09838569014,603.5868701,56.29297031,-8.197616444
-0.05543297682,32238.91227,913557.7122,0.09871555014,559.9194498,53.4675891,0.08355446156
-0.05125250115,32233.48771,915706.957,0.09896444118,518.0176303,53.18398801,3.855933569
-0.04719353063,32248.82121,917693.1654,0.09913194223,476.8537343,54.46809511,0.8758312225
-0.0432525337,32292.78431,919404.2656,0.09918157141,435.2544577,55.13258688,-0.5242445966
-0.03942608148,32352.67192,920800.9571,0.09914836817,394.9378553,54.77722849,0.501753809
-0.03571084474,32406.39729,922093.3146,0.0991229192,356.2312627,53.38984073,0.6496103449
-0.03210359102,32435.30522,923370.1998,0.0991717159,319.4153871,50.75635776,0.06694284534
-0.02860118179,32440.05192,924411.7294,0.09926905078,284.3167739,48.40474682,-0.163715901
-0.02520056977,32434.1311,925184.1159,0.09937013103,250.9416061,48.56112593,-0.05062554869
-0.02189879623,32425.70208,925880.3656,0.09947076285,217.8068122,49.20194407,0.07914119844
-0.01869298843,32421.65951,926510.315,0.09955085186,185.4120261,48.44084732,0.07037823207
-0.01558035714,32422.92435,927024.6716,0.09960223227,154.3330858,47.34277989,-0.02212312916
-0.01255819419,32428.26588,927418.9926,0.09962818598,124.2358838,46.62919733,-0.06204192025
-0.009623870134,32435.00751,927681.4403,0.09963566584,95.01084041,46.11028188,-0.07800435934
-0.006774831938,32439.9984,927875.6198,0.09964118915,66.78212093,45.33428456,-0.08328197972
-0.00400860078,32442.12887,927957.2826,0.09964341463,39.39492488,44.66270943,-0.05180809673
-0.001322769878,32443.17427,928032.7193,0.09964830394,13.12236134,43.15870245,-0.001356500811
