case,mach,n_cells,h_m,cd_total,cd_fore,cd_aft,mesh_extent,outlet_min_mach,cd_total_last_iteration,standoff_m,standoff_over_max_radius,upstream_clearance_fraction,shock_thickness_m,shock_thickness_cells,stagnation_line_cell_size_at_shock_m,p_stag_wall_face_pa,p_stag_line_extrapolated_pa,p_max_on_body_pa,p_stag_over_p_inf,final_mean_abs_drho_dtau,initial_mean_abs_drho_dtau,n_iterations,n_iterations_planned,n_extensions,startup_first_order_iterations
dp036_coarse_a0,3.7967148546829392,3072,0.016445021550656008,0.4194620860381824,0.4194620860381824,,forebody,1.9916113333515848,0.41943792602452934,0.05548890947407865,0.09248151579013109,0.7417296057786608,0.005882655368890606,1.6052460190713036,0.003664644110000004,18801.53195,18820.935773661007,18801.53195,18.820935773661006,0.23144907865,5.1093259834,10000,10000,0,1500
