iteration,cd_fore,cd_aft,cd_viscous,cd_total,mean_abs_drho_dtau_kg_m3_s
5,0.04326747577929867,,0.0,0.04326747577929867,25.418720412
10,0.10022424971590865,,0.0,0.10022424971590865,25.409066927
15,0.17485523339977954,,0.0,0.17485523339977954,25.396271583
20,0.27200574462484,,0.0,0.27200574462484,25.380404425
25,0.3973770845994428,,0.0,0.3973770845994428,25.36153003
30,0.5573488647446022,,0.0,0.5573488647446022,25.339711929
35,0.7584376905714135,,0.0,0.7584376905714135,25.315015849
40,1.0060121885947673,,0.0,1.0060121885947673,25.287512381
45,1.3034872769056651,,0.0,1.3034872769056651,25.257279696
50,1.650622333642405,,0.0,1.650622333642405,25.224408273
55,2.041916150235244,,0.0,2.041916150235244,25.189003924
60,2.4539629888196743,,0.0,2.4539629888196743,25.151189944
65,2.8342953680435525,,0.0,2.8342953680435525,26.442698007
70,3.1276905167104445,,0.0,3.1276905167104445,30.848820902
75,3.2976200844842993,,0.0,3.2976200844842993,37.419799025
80,3.3424603966352486,,0.0,3.3424603966352486,47.860651938
85,3.279658919145156,,0.0,3.279658919145156,55.617790893
90,3.1339101233843376,,0.0,3.1339101233843376,60.918111251
95,2.933551129883304,,0.0,2.933551129883304,63.402260057
100,2.7085534877240494,,0.0,2.7085534877240494,63.185850178
105,2.483391932419421,,0.0,2.483391932419421,61.347224794
110,2.2772955105863546,,0.0,2.2772955105863546,58.48707137
115,2.1010946657031884,,0.0,2.1010946657031884,55.15248991
120,1.9572470656980396,,0.0,1.9572470656980396,51.87758948
125,1.8446655707495547,,0.0,1.8446655707495547,49.239774611
130,1.7616017824114834,,0.0,1.7616017824114834,46.360224828
135,1.7038865606309492,,0.0,1.7038865606309492,43.444391686
140,1.6664572307010665,,0.0,1.6664572307010665,40.706551683
145,1.644466284737155,,0.0,1.644466284737155,38.459504493
150,1.6341959667193013,,0.0,1.6341959667193013,36.706318213
155,1.6324694769362131,,0.0,1.6324694769362131,35.019177722
160,1.6365167116288615,,0.0,1.6365167116288615,33.429034588
165,1.6441319090183975,,0.0,1.6441319090183975,32.00875233
170,1.653650217858602,,0.0,1.653650217858602,30.830666315
175,1.6637847515230968,,0.0,1.6637847515230968,29.752900957
180,1.6737260330915937,,0.0,1.6737260330915937,28.914119134
185,1.6829995113060454,,0.0,1.6829995113060454,28.19288388
190,1.6913392487910868,,0.0,1.6913392487910868,27.556020779
195,1.698645813470758,,0.0,1.698645813470758,27.060854933
