case,mach,n_cells,h_m,cd_total,cd_fore,cd_aft,mesh_extent,outlet_min_mach,cd_total_last_iteration,standoff_m,standoff_over_max_radius,upstream_clearance_fraction,shock_thickness_m,shock_thickness_cells,stagnation_line_cell_size_at_shock_m,p_stag_wall_face_pa,p_stag_line_extrapolated_pa,p_max_on_body_pa,p_stag_over_p_inf,final_mean_abs_drho_dtau,initial_mean_abs_drho_dtau,n_iterations,n_iterations_planned,n_extensions,restart_source_case,restart_source_iteration,max_co,restart_blocks_run
dp061_coarse_Co0p1,20.0,3072,0.012400232652135287,1.3694772309627672,1.3694772309627672,,forebody,1.7248492400659086,1.3706481979340543,0.16572642958196093,0.2762107159699349,0.5834867043970395,0.01409077648423851,1.6398197522219375,0.008592881299999994,516675.1868,516818.0490381956,517133.6024,516.8180490381956,1.8657085547,4.6519354845,95000,40000,0,dp061_coarse_c0,55000,0.1,8
