x_m,r_m,p_pa,cp
0.0001011372451,0.008172605607,46271.82655,1.7965010535714285
0.000402505449,0.01906504293,46410.91807,1.8020205583333333
0.001004267805,0.03103624107,46169.43993,1.7924380924603174
0.001907079317,0.0431446426,45989.65221,1.7853036591269842
0.003109720303,0.05527916029,45749.2889,1.7757654325396826
0.004611565997,0.06740410313,45439.13062,1.7634575642857144
0.006412237138,0.07950120654,45088.87088,1.7495583682539684
0.008509483443,0.0915582713,44662.23026,1.7326281849206349
0.01090325779,0.1035650929,44177.89282,1.7134084452380953
0.01359205052,0.11551291,43674.47757,1.6934316496031747
0.01657312276,0.127393779,43063.81478,1.6691989992063492
0.01984583113,0.1391996302,42368.72481,1.6416160638888888
0.02340761187,0.1509231017,41664.10633,1.6136550130952383
0.02725634274,0.1625567923,40869.19398,1.5821108722222221
0.03139025302,0.1740933097,40080.04042,1.5507952547619046
0.03580573882,0.1855259506,39208.84063,1.5162238345238095
0.04050126198,0.1968472415,38297.28408,1.4800509555555554
0.04547397068,0.2080503018,37380.42311,1.443667583730159
0.05071979322,0.2191287553,36414.31151,1.405329821825397
0.05623664767,0.2300753699,35444.07389,1.366828328968254
0.06202067527,0.2408837917,34435.7744,1.3268164444444446
0.06806839568,0.2515474385,33354.19185,1.283896501984127
0.07437667986,0.2620595824,32286.14627,1.241513740873016
0.08094071474,0.2724144836,31181.18255,1.1976659742063493
0.08775754868,0.2826052153,30140.9591,1.1563872658730159
0.09482307065,0.2926256518,29113.28792,1.1156066634920634
0.1021320492,0.3024703945,28082.26006,1.0746928595238094
0.1096810422,0.3121328002,26974.88409,1.0307493686507936
0.1174650374,0.321607421,25727.77531,0.9812609250000001
0.1254793385,0.3308885113,24508.47959,0.9328761742063492
0.1337195725,0.3399701019,23333.48896,0.8862495619047619
0.1421799028,0.3488475196,22390.35383,0.8488235646825397
0.1508560826,0.3575145646,21378.47425,0.8086696130952381
0.1597428926,0.3659660372,20373.87394,0.7688045214285715
0.1688341472,0.3741976758,19674.82979,0.7410646742063492
0.178125176,0.3822036444,18377.94082,0.6896008261904761
0.1876100032,0.3899795817,17454.11836,0.6529412047619048
0.1972829005,0.3975207769,16369.97413,0.6099196083333334
0.2071384166,0.404822231,15123.11262,0.560440976984127
0.2171699159,0.4118805027,14576.18366,0.5387374468253968
0.2273720221,0.4186903456,13696.92538,0.5038462452380953
0.2377386042,0.4252476766,12664.71162,0.4628853817460317
0.2482627629,0.4315495272,12156.96299,0.44273662658730156
0.2589387789,0.4375910864,11431.52228,0.4139492968253968
0.2697599411,0.4433692416,10477.74118,0.3761008404761905
0.2807197109,0.4488804936,9750.472624,0.3472409771428571
0.2918117672,0.4541210018,9229.407407,0.32656378599206354
0.3030289303,0.4590886861,8489.312237,0.29719493003968256
0.3143649021,0.4637794523,7653.114266,0.2640124708730159
0.3258128742,0.4681904884,7137.262793,0.24354217432539682
0.3373654995,0.4723202312,6791.216926,0.22981019547619047
0.3490162295,0.476165078,6293.011925,0.21004015575396826
0.3607578753,0.4797232829,5702.533817,0.18660848480158732
0.3725833401,0.4829926918,5146.044402,0.16452557150793654
0.3844856749,0.4859707687,4885.378715,0.15418169503968254
0.3964574321,0.4886568737,4628.984515,0.14400732202380953
0.408491635,0.4910482214,4159.417564,0.12537371285714288
0.4205810577,0.4931433784,3601.958948,0.1032523392063492
0.4327181887,0.4949422463,3417.154566,0.09591883198412698
0.4448959019,0.496442568,3147.081304,0.08520163904761904
0.4571068061,0.4976440318,2787.199906,0.07092063119047619
0.46934352,0.4985459101,2564.569936,0.062086108571428565
0.4815987334,0.4991470695,2320.405577,0.052397046706349204
0.4938650167,0.4994483339,2022.06147,0.040557994841269845
