x_m,T,p,rho,Ux,Uy,Uz
-0.4638717228,220.0,1000.0,0.01583460673,892.0264098,2.668347272e-09,1.689147763e-12
-0.4458063955,220.0,1000.0,0.01583460673,892.0264098,3.84802887e-09,-6.905889742e-13
-0.4282661344,220.0,1000.0,0.01583460673,892.0264098,4.915426832e-09,-2.070690497e-12
-0.4112356784,220.0,1000.0,0.01583460673,892.0264098,1.206890207e-08,1.555374984e-12
-0.3947002102,220.0,1000.0,0.01583460673,892.0264098,1.667908048e-08,2.552144007e-12
-0.378645343,220.0,1000.0,0.01583460673,892.0264098,1.55533125e-08,-5.846647265e-13
-0.3630571082,220.0,1000.0,0.01583460673,892.0264098,1.908948406e-08,-1.795755357e-12
-0.3479219431,220.0,1000.0,0.01583460673,892.0264098,2.416706112e-08,-8.133942121e-13
-0.3332266794,220.0,1000.0,0.01583460673,892.0264098,2.827918944e-08,1.112911669e-12
-0.3189585313,220.0,1000.0,0.01583460673,892.0264098,2.907761261e-08,1.481334573e-12
-0.3051050848,220.0,1000.0,0.01583460673,892.0264098,3.112367704e-08,3.126697422e-13
-0.2916542866,220.0,1000.0,0.01583460673,892.0264098,3.242652782e-08,-4.259472002e-13
-0.2785944339,220.0,1000.0,0.01583460673,892.0264098,3.400634092e-08,-7.292534132e-13
-0.2659141637,220.0,1000.0,0.01583460673,892.0264098,3.572735065e-08,-5.762804124e-13
-0.2536024436,220.0,1000.0,0.01583460673,892.0264098,3.678426705e-08,6.007480428e-14
-0.2416485618,220.0,1000.0,0.01583460673,892.0264098,3.721821423e-08,7.065640746e-13
-0.2300421176,220.0,1000.0,0.01583460673,892.0264098,3.763119159e-08,1.492196794e-13
-0.2187730129,220.0,1000.0,0.01583460673,892.0264098,3.76624179e-08,-2.375206349e-13
-0.2078314428,220.0002153,999.9923682,0.01583447038,892.0204968,0.002880835197,7.331002333e-12
-0.1972078878,474.1664744,5549.911778,0.04077417642,387.6811248,3.434942833,4.317634227e-07
-0.1868931045,597.8421225,10575.08523,0.0616207993,223.7884738,2.796455073,7.040081679e-07
-0.1768781188,598.6895878,10666.10889,0.06206321516,213.8431801,5.07991411,8.627548236e-07
-0.1671542169,599.9771517,10760.19643,0.06247632136,205.5506959,5.216479563,1.170480797e-06
-0.1577129386,601.505027,10859.71123,0.06289396549,197.3933866,5.392586762,1.57531188e-06
-0.1485460694,603.0416988,10957.23182,0.06329704982,189.2535793,5.578302271,1.097806382e-06
-0.1396456337,604.5386975,11051.63894,0.06368432414,181.0835762,5.709811745,4.131806451e-07
-0.1310038875,605.9490188,11142.10788,0.06405620933,172.8751328,5.845389337,2.066476458e-07
-0.1226133121,607.2100865,11228.85103,0.06442082846,164.6537027,5.914522977,3.143027918e-07
-0.1144666073,608.2654883,11312.15024,0.06478611692,156.5414206,5.859721679,5.229517364e-07
-0.106556685,609.0889601,11390.53347,0.06514683165,148.5674996,5.890187579,1.380532231e-07
-0.09887666303,609.7588061,11464.06447,0.06549535507,140.5367082,6.161614035,1.309413282e-07
-0.09141985946,610.4305501,11534.5346,0.06582544108,132.2890873,6.471908046,-5.368244357e-07
-0.08417978645,611.2531083,11602.7182,0.06612544782,123.9568066,6.522194355,-6.58901774e-07
-0.07715014475,612.3130277,11668.14881,0.06638323643,115.861856,6.269702104,6.909618153e-07
-0.07032481819,613.5652527,11729.26227,0.06659473619,108.150615,6.030487618,-1.225419301e-06
-0.06369786837,614.8437206,11784.92087,0.06677161665,100.6041212,6.154905147,-4.211155628e-07
-0.05726352949,615.9777111,11836.07573,0.06693799504,92.84675942,6.594853494,-8.790178334e-07
-0.05101620333,616.8852867,11884.85843,0.06711499518,84.72930868,6.974888643,-2.558299214e-06
-0.04495045438,617.5502052,11930.22726,0.06729865873,76.39755644,7.16560444,-1.705147006e-07
-0.03906100513,618.0537546,11971.84002,0.0674783754,68.00978038,7.218731343,-3.367485151e-07
-0.03334273142,618.5075294,12008.87175,0.06763744261,59.62609304,7.282515067,-1.96520273e-06
-0.02779065808,619.0653842,12041.16474,0.06775821243,51.18968153,7.440185513,1.021099091e-06
-0.02239995448,619.9066864,12068.88116,0.06782200939,42.59277099,7.730986147,-3.150612392e-06
-0.01716593045,621.0265659,12091.7501,0.06782798992,33.65366149,7.946464782,4.204588496e-06
-0.0120840321,622.2149283,12109.07754,0.06779545754,24.72555471,8.052551384,1.981255603e-05
-0.007149837919,623.1758028,12122.08686,0.06776364711,15.59667618,8.26991328,2.075145904e-05
-0.002359054896,623.5802423,12128.54732,0.06775578837,6.004853347,10.0316099,2.983009587e-06
