x_m,r_m,p_pa,cp
2.739277715e-05,0.007086060987,511560.2225,1.8234293660714285
0.0001094226559,0.01653376824,512210.9379,1.8257533496428573
0.0002734592604,0.02692534748,512014.8346,1.8250529807142857
0.0005195228374,0.03745032139,511680.4287,1.8238586739285714
0.0008475510839,0.04801807672,511437.3979,1.8229907067857143
0.001257577527,0.05860343918,510965.4728,1.82130526
0.001749540605,0.0691963409,510453.8767,1.8194781310714288
0.002323430427,0.07979174414,509827.2353,1.8172401260714286
0.002979226127,0.09038668619,509205.2682,1.815018815
0.003716841773,0.1009791887,508531.9379,1.8126140639285715
0.004536282671,0.1115677825,507720.8929,1.809717474642857
0.005437449256,0.122151297,506873.7222,1.8066918650000001
0.006420340209,0.1327287269,505913.0986,1.8032610664285715
0.007484880713,0.1432991846,504969.0577,1.7998894917857142
0.008630987018,0.1538618538,503894.8061,1.7960528789285715
0.009858625705,0.1644159631,502793.2797,1.7921188560714285
0.01116767475,0.1749607842,501521.1352,1.7875754828571429
0.01255810639,0.1854956022,500205.6418,1.782877292142857
0.01402979202,0.196019733,498705.4114,1.7775193264285714
0.01558268591,0.2065324933,497086.8587,1.7717387810714285
0.01721669856,0.2170332173,495240.6064,1.7651450228571428
0.01893168479,0.2275212539,493286.2482,1.758165172142857
0.02072759148,0.2379959447,491087.1014,1.7503110764285714
0.02260426245,0.2484566529,488891.9309,1.7424711817857141
0.02456163618,0.258902728,486434.0848,1.73369316
0.02659956879,0.2693335389,483901.6036,1.7246485842857142
0.02871794392,0.2797484498,481273.272,1.7152616857142857
0.03091665739,0.2901468264,478680.8055,1.7060028767857143
0.03319553007,0.3005280503,476031.5855,1.6965413767857143
0.0355544754,0.3108914851,473317.4708,1.6868481100000001
0.03799330394,0.3212365188,470530.8676,1.6768959557142857
0.04051192032,0.3315625175,467696.0166,1.6667714878571427
0.0431101655,0.3418688648,464794.3058,1.656408235
0.0457878538,0.3521549496,461846.3195,1.6458797125
0.04854486585,0.3624201465,458778.244,1.6349223
0.05138098951,0.3726638541,455580.1795,1.6235006410714288
0.05429610473,0.3828854463,452195.4164,1.6114122014285714
0.05728999903,0.3930843243,448637.6595,1.5987059267857142
0.06036252436,0.4032598691,444826.9442,1.5850962292857145
0.06351350677,0.4134114716,440780.4771,1.5706445610714286
0.06674271153,0.4235385399,436400.4132,1.5550014757142858
0.07004999433,0.4336404555,431699.328,1.5382118857142857
0.07343511091,0.4437166316,426552.1701,1.5198291789285714
0.07689790788,0.453766451,420964.6757,1.4998738417857143
0.08043815818,0.4637893229,414705.7107,1.4775203953571427
0.08405564598,0.473784651,407707.6601,1.4525273575
0.08775018239,0.4837518312,399568.6384,1.4234594228571429
0.09152150095,0.4936902867,390116.3201,1.3897011432142858
0.09536942445,0.5035994081,378506.7767,1.3482384882142857
0.09929000324,0.5134801093,363568.1285,1.2948861732142858
0.1032875001,0.5233296208,348231.8669,1.240113810357143
0.1076810211,0.5329992092,298995.8008,1.0642707171428571
0.1128396489,0.5422782599,257271.2483,0.9152544582142857
0.1188002717,0.5510645788,215853.8295,0.7673351053571428
0.1255161114,0.5592890633,183552.3243,0.6519725867857143
0.1329343856,0.5668872557,148702.2734,0.5275081192857143
0.140996841,0.573799364,125762.5332,0.4455804757142857
0.1496401605,0.5799712514,100353.7103,0.35483467964285714
0.1587964357,0.5853543148,82584.96691,0.29137488182142857
0.1683938033,0.5899064297,63889.96746,0.22460702664285714
0.1783568236,0.5935917106,50353.93072,0.17626403828571427
0.1886073424,0.5963813591,37552.20394,0.1305435855
0.1990647499,0.598253339,28127.37074,0.09688346692857143
0.2096470525,0.5991930738,18113.60257,0.061120009178571424
