x_m,T,p,rho,Ux,Uy,Uz
-0.3752039567,220.0,1000.0,0.01583460673,5946.842732,-2.982770251e-11,-5.400365284e-11
-0.3605917713,220.0,1000.0,0.01583460673,5946.842732,1.340521424e-11,3.068643176e-11
-0.3464042875,220.0,1000.0,0.01583460673,5946.842732,1.211860148e-10,1.325248995e-10
-0.3326291613,220.0,1000.0,0.01583460673,5946.842732,-3.203058295e-10,-4.785082434e-11
-0.3192544077,220.0,1000.0,0.01583460673,5946.842732,-3.066073863e-10,-2.306190409e-10
-0.3062683899,220.0,1000.0,0.01583460673,5946.842732,2.784156228e-12,3.374004367e-11
-0.2936598093,220.0,999.9999999,0.01583460673,5946.842732,5.464783629e-11,3.147835158e-10
-0.2814176957,220.0,999.9999999,0.01583460673,5946.842732,-6.868353548e-10,3.258820785e-11
-0.2695313979,220.0,999.9999999,0.01583460672,5946.842732,-6.781779322e-10,-3.526923871e-10
-0.2579905742,220.0,999.9999999,0.01583460672,5946.842732,-3.507143214e-10,-1.818482696e-10
-0.2467851833,220.0,999.9999999,0.01583460672,5946.842732,-1.566694186e-10,3.037761068e-10
-0.235905476,220.0,999.9999999,0.01583460672,5946.842732,-9.84986945e-10,3.692201166e-10
-0.2253419862,220.0,999.9999999,0.01583460672,5946.842732,-1.165336655e-09,-2.033060717e-10
-0.2150855232,220.0,999.9999999,0.01583460672,5946.842732,-8.144071944e-10,-4.953950698e-10
-0.2051271633,220.0,999.9999999,0.01583460672,5946.842732,-3.072903314e-10,4.612911819e-11
-0.1954582421,220.0,999.9999999,0.01583460672,5946.842732,-1.285519644e-09,4.061228748e-10
-0.1860703473,220.0,999.9999999,0.01583460672,5946.842732,-1.398468824e-09,9.884857942e-11
-0.1769553107,220.0,999.9999999,0.01583460672,5946.842732,-1.967848091e-09,-1.073442147e-10
-0.1681052018,10149.50185,124573.1976,0.04275725809,2998.41272,32.65596908,11.98534084
-0.1595123205,17392.44762,454662.8944,0.09106652624,1017.321738,27.29656957,18.14368137
-0.1511691905,17850.70118,477231.1399,0.09313297081,887.3169483,52.40536884,20.80954183
-0.1430685528,17888.88936,480248.9227,0.09352182726,834.5539369,48.39564264,-8.358311111
-0.1352033594,17921.92252,484103.5339,0.09409869922,779.347381,48.06036497,-20.47361608
-0.1275667673,17933.80473,487033.6434,0.09460552243,728.0607253,47.66845674,-25.09083791
-0.120152132,17938.27176,489786.0887,0.09511648858,678.3638504,45.96894808,-17.77841846
-0.1129530024,17937.80084,492433.0775,0.09563304453,632.7944661,43.66547508,0.01426555504
-0.105963115,17931.48596,494785.865,0.09612380772,589.4425405,41.98618364,16.02124245
-0.09917638804,17918.19748,497056.523,0.09663655096,546.2485385,40.04485028,15.57805808
-0.09258691679,17903.07552,499393.1933,0.09717284928,507.4422661,38.54578443,0.8705769594
-0.08618896801,17892.63289,501535.4411,0.09764664785,467.7766268,37.57913612,-9.145503116
-0.07997697512,17897.77815,503877.224,0.09807437965,429.8139528,36.57741682,-4.054907101
-0.07394553335,17920.26069,505903.5621,0.09834524725,393.0415854,36.05672901,2.902542857
-0.06808939498,17970.15185,507802.935,0.09844041186,357.0937269,34.43601088,1.741240125
-0.06240346486,18035.75297,509246.6144,0.09836120362,324.4027799,32.77007926,-1.325566117
-0.0568827959,18095.98962,510350.7986,0.09824634954,294.0014529,31.38258915,-0.8494242476
-0.05152258482,18132.49273,511205.4194,0.09821275634,266.6692207,30.16509819,0.5472407632
-0.04631816792,18144.02765,511856.5214,0.0982753285,239.8856531,29.257545,0.652071382
-0.04126501705,18137.4036,512225.776,0.0983821421,214.5841051,28.25103455,0.1476353419
-0.0363587357,18119.62473,512394.9706,0.09851120281,190.2085679,28.35998265,-0.01257552299
-0.03159505513,18099.59476,512455.6618,0.09863190169,165.8767068,28.32230453,0.02760751904
-0.02696983064,18087.13526,512418.0987,0.09869261052,141.9411399,27.64130735,-0.02661074036
-0.02247903804,18083.0365,512282.5207,0.09868886206,118.3016767,26.61767445,-0.03839425809
-0.01811877009,18083.18675,512102.718,0.09865340418,95.84662065,25.89018592,0.02893447714
-0.01388523308,18085.68321,511917.3859,0.09860408841,73.44111581,25.55096177,0.01408362249
-0.009774743617,18089.02803,511763.7458,0.09855626737,51.51088825,24.8264534,-0.01198806814
-0.005783725325,18090.62393,511631.123,0.09852203462,30.18383269,24.07542608,-0.005103266499
-0.001908705787,18090.75854,511560.2225,0.09850764871,9.754752628,22.36871695,-0.0002270138312
