case,mach,n_cells,h_m,cd_total,cd_fore,cd_aft,mesh_extent,outlet_min_mach,cd_total_last_iteration,standoff_m,standoff_over_max_radius,upstream_clearance_fraction,shock_thickness_m,shock_thickness_cells,stagnation_line_cell_size_at_shock_m,p_stag_wall_face_pa,p_stag_line_extrapolated_pa,p_max_on_body_pa,p_stag_over_p_inf,final_mean_abs_drho_dtau,initial_mean_abs_drho_dtau,n_iterations,n_iterations_planned,n_extensions,startup_first_order_iterations
dp067_coarse_c0,27.0,3072,0.010716586097567374,1.393675519143172,1.393675519143172,,forebody,1.5181570537055298,1.3941397795264487,0.12406667220748696,0.2067777870124783,0.5501293403555332,0.00958742883193292,1.5175370546018128,0.006317755999999994,956998.7117,956655.4454851336,958715.7846,956.6554454851336,7.3963063405,106.4520483,55000,10000,9,1500
