case,mach,n_cells,h_m,cd_total,cd_fore,cd_aft,mesh_extent,outlet_min_mach,cd_total_last_iteration,standoff_m,standoff_over_max_radius,upstream_clearance_fraction,shock_thickness_m,shock_thickness_cells,stagnation_line_cell_size_at_shock_m,p_stag_wall_face_pa,p_stag_line_extrapolated_pa,p_max_on_body_pa,p_stag_over_p_inf,final_mean_abs_drho_dtau,initial_mean_abs_drho_dtau,n_iterations,n_iterations_planned,n_extensions,startup_first_order_iterations
dp059_coarse_c0,20.0,3072,0.012387049559109138,1.363479742469643,1.363479742469643,,forebody,1.6854643896441897,1.3636028765416455,0.16602989919066272,0.27671649865110454,0.5827240069374096,0.014012935027947093,1.630760902617263,0.008592881400000002,512920.4478,512901.63962981454,513555.7061,512.9016396298146,1.3956500738,61.626963634,30000,10000,4,1500
