mach,quantity,phi_fine,phi_medium,phi_coarse,r21,r32,eps21,eps32,convergence_type,observed_order,phi_extrapolated,rel_error_fine_medium,rel_error_extrapolated,gci_fine,gci_medium,asymptotic_ratio,note,limit_cycle_half_p2p_rel_fine,criterion_met_fine,limit_cycle_half_p2p_rel_medium,criterion_met_medium,limit_cycle_half_p2p_rel_coarse,criterion_met_coarse,fine_case_of_record,convergence_types_at_cycle_extremes,observed_order_at_cycle_extremes_min,observed_order_at_cycle_extremes_max,gci_fine_at_cycle_extremes_max,gci_medium_at_cycle_extremes_max,band_coarse_rel,band_coarse_at_cycle_extremes_max,discretisation_plus_cycle_rel_fine,discretisation_plus_cycle_rel_medium,discretisation_plus_cycle_rel_coarse
3.0,cd_fore,0.8469180989657618,0.8461282616531345,0.8444017431768727,2.0,2.0,-0.0007898373126272729,-0.001726518476261818,monotone,1.1282383444754964,0.8475841131919875,0.0009326017634902422,0.0007857795065524518,0.0009829968019325693,0.002150754804018435,1.0009334723214236,,0.00016326770552252935,True,0.0003816738498314953,True,0.00024235039787245353,True,sphere_M3_fine_Co0p1,monotone/monotone/monotone,0.8954954407867486,1.4058893251777316,0.0015921132647313582,0.002964975182761135,0.004693295281234739,0.005502539048498921,0.0011462645074550987,0.0025324286538499306,0.004935645679107192
3.0,standoff_over_max_radius,0.21501608887177429,0.21581083042421184,0.21696860799849926,2.0,2.0,0.0007947415524375556,0.001157777574287422,monotone,0.5428004358043644,0.21327627767631094,0.003696195743340411,0.008157546701484806,0.010114424486746444,0.014680407506187085,0.996317415808672,,,,,,,,,,,,,,,,,,
3.0,p_stag_over_p_inf,12.07824664992073,12.04470136101612,11.964859696497282,2.0,2.0,-0.033545288904610615,-0.07984166451883823,monotone,1.2510316291558603,12.102552794683993,0.0027773310048135815,0.002008348583609433,0.0025154877056826393,0.006003826074002452,1.002785066055119,,,,,,,,,,,,,,,,,,
6.0,cd_fore,0.8719855307429789,0.870898409245509,0.8689038737159874,2.0,2.0,-0.0010871214974699228,-0.001994535529521557,monotone,0.8755396370056354,0.8732879496041784,0.0012467196520378457,0.0014913968087958331,0.001867030494316074,0.003429705941160937,1.001248275902136,,0.0003836304576282316,True,0.0004549135120671302,True,0.00014888458702827406,True,sphere_M6_fine_Co0p1,monotone/monotone/monotone,0.48849491260236594,1.4060951570311546,0.005055223120541665,0.007103956737655469,0.0062752438788633656,0.009910390082410007,0.0022506609519443057,0.0038846194532280672,0.00642412846589164
6.0,standoff_over_max_radius,0.1489590088971838,0.14955980200021843,0.1505660062049716,2.0,2.0,0.0006007931030346247,0.0010062042047531694,monotone,0.7439829672657814,0.14806867227067336,0.004033278064096889,0.006012997974905103,0.0074713224220378195,0.012462654650536507,0.9959829239207354,,,,,,,,,,,,,,,,,,
6.0,p_stag_over_p_inf,46.610495012696255,46.74141159530168,46.277058834987656,2.0,2.0,0.1309165826054226,-0.4643527603140214,oscillatory,1.8265733625002358,46.559093416988,0.0028087361563047587,0.0011040076585662518,0.0013784877122161871,0.004875713315320618,0.9971991307464368,eps32/eps21 < 0: oscillatory convergence. p and GCI are computed per Celik et al. but Richardson extrapolation is not reliable here.,,,,,,,,,,,,,,,,,
