iteration,cd_fore,cd_aft,cd_viscous,cd_total,mean_abs_drho_dtau_kg_m3_s
100001,0.8471298161601866,,0.0,0.8471298161601866,16.656256842
100002,0.8470579911459267,,0.0,0.8470579911459267,16.691372535
100003,0.8469919411533564,,0.0,0.8469919411533564,16.677160324
100004,0.8469356217375802,,0.0,0.8469356217375802,16.65681454
100005,0.8468850822327333,,0.0,0.8468850822327333,16.66372192
100006,0.8468650026921631,,0.0,0.8468650026921631,16.668767064
100007,0.846875677852635,,0.0,0.846875677852635,16.657496683
100008,0.8469050038916001,,0.0,0.8469050038916001,16.647601782
100009,0.8469676629344095,,0.0,0.8469676629344095,16.661768699
100010,0.8470573094170961,,0.0,0.8470573094170961,16.673463239
100011,0.8471455615060387,,0.0,0.8471455615060387,16.651608563
100012,0.8472378473488208,,0.0,0.8472378473488208,16.655986855
100013,0.8473401606005507,,0.0,0.8473401606005507,16.687669063
100014,0.8474274249175301,,0.0,0.8474274249175301,16.69500426
100015,0.8475031415629938,,0.0,0.8475031415629938,16.656281612
100016,0.847569669740683,,0.0,0.847569669740683,16.650362913
100017,0.8476156300940746,,0.0,0.8476156300940746,16.664366871
100018,0.8476367510863873,,0.0,0.8476367510863873,16.650501829
100019,0.8476452552060952,,0.0,0.8476452552060952,16.645737847
100020,0.847629213959373,,0.0,0.847629213959373,16.639666404
100021,0.8475768317640519,,0.0,0.8475768317640519,16.641612119
100022,0.8475073386116236,,0.0,0.8475073386116236,16.637820153
100023,0.8474210333423233,,0.0,0.8474210333423233,16.640252707
100024,0.8473234726499989,,0.0,0.8473234726499989,16.630223083
100025,0.8472064859891516,,0.0,0.8472064859891516,16.640925982
100026,0.8470765959404241,,0.0,0.8470765959404241,16.637655595
100027,0.8469489950599873,,0.0,0.8469489950599873,16.657903262
100028,0.8468243492739504,,0.0,0.8468243492739504,16.65484773
100029,0.8467035363609313,,0.0,0.8467035363609313,16.63704438
100030,0.8465988499071003,,0.0,0.8465988499071003,16.645734276
100031,0.8465207904572205,,0.0,0.8465207904572205,16.669319092
100032,0.8464599187662568,,0.0,0.8464599187662568,16.649216832
100033,0.8464084311272129,,0.0,0.8464084311272129,16.630513412
100034,0.8463763237510297,,0.0,0.8463763237510297,16.643257414
100035,0.8463741005438229,,0.0,0.8463741005438229,16.649515696
100036,0.8463772433792125,,0.0,0.8463772433792125,16.61910544
100037,0.8463954346837109,,0.0,0.8463954346837109,16.600806841
100038,0.846442581972833,,0.0,0.846442581972833,16.630288802
100039,0.8465088238244136,,0.0,0.8465088238244136,16.634796134
100040,0.8465855190017592,,0.0,0.8465855190017592,16.618399495
100041,0.8466915047128755,,0.0,0.8466915047128755,16.61421789
100042,0.8468158087905211,,0.0,0.8468158087905211,16.638185983
100043,0.8469479660641656,,0.0,0.8469479660641656,16.646834269
100044,0.8470894509306504,,0.0,0.8470894509306504,16.637337268
100045,0.8472279284926385,,0.0,0.8472279284926385,16.636236499
100046,0.8473628123178223,,0.0,0.8473628123178223,16.630625411
100047,0.847494907457377,,0.0,0.847494907457377,16.622280233
100048,0.8476195365530623,,0.0,0.8476195365530623,16.629331062
100049,0.8477273288965091,,0.0,0.8477273288965091,16.616991532
100050,0.8478251127040557,,0.0,0.8478251127040557,16.597580765
100051,0.8479086536466183,,0.0,0.8479086536466183,16.596965845
100052,0.8479602202701682,,0.0,0.8479602202701682,16.605369137
100053,0.8480005926007431,,0.0,0.8480005926007431,16.591505355
100054,0.8480163359239633,,0.0,0.8480163359239633,16.567113514
100055,0.8479969052117137,,0.0,0.8479969052117137,16.584169073
100056,0.8479554832952145,,0.0,0.8479554832952145,16.590059476
100057,0.847887577486889,,0.0,0.847887577486889,16.593897537
100058,0.8477882828023691,,0.0,0.8477882828023691,16.564033674
100059,0.8476645832297567,,0.0,0.8476645832297567,16.5765344
100060,0.8475155770535305,,0.0,0.8475155770535305,16.594997984
100061,0.847353811736551,,0.0,0.847353811736551,16.602619061
100062,0.847172037583812,,0.0,0.847172037583812,16.571852202
100063,0.8469851998810898,,0.0,0.8469851998810898,16.579623019
100064,0.8468052565304057,,0.0,0.8468052565304057,16.576061095
100065,0.8466255515156131,,0.0,0.8466255515156131,16.555402498
100066,0.8464485102052559,,0.0,0.8464485102052559,16.553213053
100067,0.8463082644845987,,0.0,0.8463082644845987,16.543639892
100068,0.8461867969518377,,0.0,0.8461867969518377,16.53248288
100069,0.8461083278535045,,0.0,0.8461083278535045,16.525274232
100070,0.8460854967913487,,0.0,0.8460854967913487,16.532378304
100071,0.8461017959454732,,0.0,0.8461017959454732,16.525779957
100072,0.8461733505673077,,0.0,0.8461733505673077,16.51054285
100073,0.8462948915405255,,0.0,0.8462948915405255,16.525580846
100074,0.846439872810108,,0.0,0.846439872810108,16.54229877
100075,0.8466191945143168,,0.0,0.8466191945143168,16.543183291
100076,0.8468251127956894,,0.0,0.8468251127956894,16.531452664
100077,0.8470100303513189,,0.0,0.8470100303513189,16.536371948
100078,0.8471980585984964,,0.0,0.8471980585984964,16.547128001
100079,0.8473845630762405,,0.0,0.8473845630762405,16.537347485
100080,0.8475390944863846,,0.0,0.8475390944863846,16.528912341
100081,0.8476831718577496,,0.0,0.8476831718577496,16.536167736
100082,0.8478135860009764,,0.0,0.8478135860009764,16.518179962
100083,0.8479110632560946,,0.0,0.8479110632560946,16.512055469
100084,0.8480011075715715,,0.0,0.8480011075715715,16.497634229
100085,0.8480736229581395,,0.0,0.8480736229581395,16.489900885
100086,0.8481129396494459,,0.0,0.8481129396494459,16.479595452
100087,0.8481420900541103,,0.0,0.8481420900541103,16.476649475
100088,0.8481511020290566,,0.0,0.8481511020290566,16.468852721
100089,0.8481243039744673,,0.0,0.8481243039744673,16.465931816
100090,0.8480810173368116,,0.0,0.8480810173368116,16.474986227
100091,0.8480314013162445,,0.0,0.8480314013162445,16.473853217
100092,0.8479348553740101,,0.0,0.8479348553740101,16.486790185
100093,0.84781286341207,,0.0,0.84781286341207,16.491128776
100094,0.8476873091441531,,0.0,0.8476873091441531,16.481218736
100095,0.8475413896352636,,0.0,0.8475413896352636,16.487590359
100096,0.8473645729534647,,0.0,0.8473645729534647,16.492099644
100097,0.8471795576130381,,0.0,0.8471795576130381,16.483301204
100098,0.8469855201263001,,0.0,0.8469855201263001,16.466315256
100099,0.8467893644928067,,0.0,0.8467893644928067,16.470933001
100100,0.8465874064229576,,0.0,0.8465874064229576,16.4553177
100101,0.846399144700026,,0.0,0.846399144700026,16.442536608
100102,0.8462270605695826,,0.0,0.8462270605695826,16.448048808
100103,0.8460939422983837,,0.0,0.8460939422983837,16.441606283
100104,0.8460086739844712,,0.0,0.8460086739844712,16.41743521
100105,0.8459730261583779,,0.0,0.8459730261583779,16.428969887
100106,0.8459902650942481,,0.0,0.8459902650942481,16.440202366
100107,0.8460647048186857,,0.0,0.8460647048186857,16.425067041
100108,0.8461848722210827,,0.0,0.8461848722210827,16.425668298
100109,0.8463351358050293,,0.0,0.8463351358050293,16.439841253
100110,0.8465038456178581,,0.0,0.8465038456178581,16.431272312
100111,0.8466862200266481,,0.0,0.8466862200266481,16.436905092
100112,0.8468758376260087,,0.0,0.8468758376260087,16.435847275
100113,0.8470693495922192,,0.0,0.8470693495922192,16.435672849
100114,0.847268940702479,,0.0,0.847268940702479,16.441923844
100115,0.8474603509503622,,0.0,0.8474603509503622,16.445252884
100116,0.8476370685814002,,0.0,0.8476370685814002,16.416784113
100117,0.8477987445533419,,0.0,0.8477987445533419,16.420466797
100118,0.8479332105376854,,0.0,0.8479332105376854,16.432258207
100119,0.8480498825555765,,0.0,0.8480498825555765,16.422172289
100120,0.8481276073398987,,0.0,0.8481276073398987,16.402415512
100121,0.8481724392829247,,0.0,0.8481724392829247,16.4161395
100122,0.8481884725555298,,0.0,0.8481884725555298,16.419801924
100123,0.8481792290547046,,0.0,0.8481792290547046,16.407296113
100124,0.8481433582006969,,0.0,0.8481433582006969,16.404020384
100125,0.8480828127064289,,0.0,0.8480828127064289,16.427915245
100126,0.8479930040785052,,0.0,0.8479930040785052,16.436200233
100127,0.8478873906917344,,0.0,0.8478873906917344,16.43635975
100128,0.8477635177257229,,0.0,0.8477635177257229,16.433917216
100129,0.8476223624754914,,0.0,0.8476223624754914,16.445632561
100130,0.8474598115624371,,0.0,0.8474598115624371,16.444336745
100131,0.8472865908437927,,0.0,0.8472865908437927,16.434816354
100132,0.8471089933096458,,0.0,0.8471089933096458,16.448928649
100133,0.8469278301663752,,0.0,0.8469278301663752,16.43103622
100134,0.8467438046205438,,0.0,0.8467438046205438,16.434286427
100135,0.8465831756589444,,0.0,0.8465831756589444,16.42807257
100136,0.8464612786442959,,0.0,0.8464612786442959,16.429195487
100137,0.846369348770188,,0.0,0.846369348770188,16.435780418
100138,0.8463054350989581,,0.0,0.8463054350989581,16.443696891
100139,0.8462994623104267,,0.0,0.8462994623104267,16.444348988
100140,0.846340241888489,,0.0,0.846340241888489,16.460082291
100141,0.8464124205723161,,0.0,0.8464124205723161,16.461710949
100142,0.8465137255783912,,0.0,0.8465137255783912,16.463362026
100143,0.8466412509084311,,0.0,0.8466412509084311,16.476380385
100144,0.8467905425667901,,0.0,0.8467905425667901,16.503703686
100145,0.8469400798366952,,0.0,0.8469400798366952,16.484724057
100146,0.8470844142132811,,0.0,0.8470844142132811,16.479306151
100147,0.8472170781344053,,0.0,0.8472170781344053,16.493044772
100148,0.8473443909280246,,0.0,0.8473443909280246,16.504717866
100149,0.8474470722696692,,0.0,0.8474470722696692,16.489159446
100150,0.8475356804291451,,0.0,0.8475356804291451,16.479948886
100151,0.8476017589277298,,0.0,0.8476017589277298,16.480937308
100152,0.8476436278749954,,0.0,0.8476436278749954,16.491261189
100153,0.8476612518385039,,0.0,0.8476612518385039,16.479931497
100154,0.847671233163456,,0.0,0.847671233163456,16.485905019
100155,0.8476572935332021,,0.0,0.8476572935332021,16.480620384
100156,0.8476188604701398,,0.0,0.8476188604701398,16.497855257
100157,0.8475699263966726,,0.0,0.8475699263966726,16.491588896
100158,0.8475070070891488,,0.0,0.8475070070891488,16.495695542
100159,0.8474349357212262,,0.0,0.8474349357212262,16.49846218
100160,0.8473624520710633,,0.0,0.8473624520710633,16.507802574
100161,0.8472813754945531,,0.0,0.8472813754945531,16.502978427
100162,0.8471842126350189,,0.0,0.8471842126350189,16.514476181
100163,0.8470999596241464,,0.0,0.8470999596241464,16.519924713
100164,0.8470065616830165,,0.0,0.8470065616830165,16.519688117
100165,0.8469032713254327,,0.0,0.8469032713254327,16.519445067
100166,0.8468068798889983,,0.0,0.8468068798889983,16.516718506
100167,0.8467308164858393,,0.0,0.8467308164858393,16.520491426
100168,0.8466652373590795,,0.0,0.8466652373590795,16.525871091
100169,0.8466192919062284,,0.0,0.8466192919062284,16.513814053
