case,mach,n_cells,h_m,cd_total,cd_fore,cd_aft,mesh_extent,outlet_min_mach,cd_total_last_iteration,standoff_m,standoff_over_max_radius,upstream_clearance_fraction,shock_thickness_m,shock_thickness_cells,stagnation_line_cell_size_at_shock_m,p_stag_wall_face_pa,p_stag_line_extrapolated_pa,p_max_on_body_pa,p_stag_over_p_inf,final_mean_abs_drho_dtau,initial_mean_abs_drho_dtau,n_iterations,n_iterations_planned,n_extensions,restart_source_case,restart_source_iteration,max_co,restart_blocks_run
dp067_coarse_Co0p05,27.0,3072,0.010716586097567374,1.3945050394182865,1.3945050394182865,,forebody,1.5244338342799015,1.3890762246228656,0.12732449083318917,0.21220748472198195,0.5383163611882058,0.01019869557438674,1.6142908295899288,0.006317755999999994,912309.6595,911967.73999537,914130.0859,911.96773999537,7.6868544915,7.2313947703,135000,40000,0,dp067_coarse_Co0p1,95000,0.05,8
