x_m,T,p,rho,Ux,Uy,Uz
-0.2704899058,220.0,1000.0,0.01583460673,8028.237688,-1.057253504e-10,1.141941663e-11
-0.2600588218,220.0,1000.0,0.01583460673,8028.237688,4.618740686e-11,-7.137585776e-11
-0.2499309162,220.0,999.9999999,0.01583460673,8028.237688,-2.852193961e-10,4.52963276e-11
-0.2400973772,220.0,999.9999999,0.01583460672,8028.237688,2.713405205e-10,1.833724296e-10
-0.2305496489,220.0,999.9999999,0.01583460672,8028.237688,5.465261839e-11,-1.684318888e-10
-0.2212794243,220.0,999.9999999,0.01583460672,8028.237688,-6.402090403e-10,-3.783366157e-10
-0.2122786379,220.0,999.9999998,0.01583460672,8028.237688,-1.609804346e-09,4.533433364e-10
-0.2035394585,220.0,999.9999998,0.01583460672,8028.237688,3.824940702e-10,7.084103155e-10
-0.1950542825,220.0,999.9999998,0.01583460672,8028.237688,1.008199852e-09,-9.368844033e-10
-0.1868157272,220.0,999.9999998,0.01583460672,8028.237688,-1.347126434e-09,-1.20421759e-09
-0.1788166248,220.0,999.9999998,0.01583460672,8028.237688,-3.741509967e-09,1.492173415e-09
-0.1710500154,220.0,999.9999997,0.01583460672,8028.237688,-5.306058544e-10,1.7586111e-09
-0.1635091418,220.0,999.9999997,0.01583460672,8028.237688,8.804739788e-10,-1.640882385e-09
-0.156187443,220.0,999.9999997,0.01583460672,8028.237688,-1.216506229e-09,-1.932462719e-09
-0.1490785487,220.0,999.9999997,0.01583460672,8028.237688,-3.834633979e-09,1.069098449e-09
-0.1421762737,220.0,999.9999997,0.01583460672,8028.237688,-2.123318633e-09,1.297519773e-09
-0.1354746128,220.0,999.9999996,0.01583460672,8028.237688,-2.650456065e-09,2.504398757e-10
-0.1289677349,17150.51639,207565.8792,0.04216078852,4227.223029,55.53667465,-4.418900753
-0.1226499789,30270.3073,798570.4877,0.09190230174,1431.65758,41.25314783,-8.263522728
-0.1165158479,32129.14599,844755.9559,0.09159294917,1246.670404,115.4409383,-3.120353219
-0.1105600048,32564.44429,851159.6578,0.09105364216,1152.894437,104.9099691,2.912428116
-0.1047772679,32722.37166,857442.0774,0.0912830161,1072.811695,84.40979238,5.084785625
-0.09916260563,32729.75942,863285.353,0.09188434457,1008.041547,58.19047051,4.171695487
-0.09371113302,32653.93619,868442.5959,0.09264789139,958.7997321,48.62696847,1.844532046
-0.08841810702,32489.07693,873109.0246,0.09361836823,911.5747396,54.89890954,0.6699967533
-0.08327892238,32301.61239,877665.7224,0.09465311219,860.1034177,61.96089388,0.6382694701
-0.0782891077,32178.79382,881610.751,0.09544146104,807.4426161,61.55041225,0.6754834134
-0.07344432156,32151.21881,886308.376,0.09603230982,767.683493,49.72881364,-0.3669668672
-0.06874034873,32164.12356,890784.5564,0.09647858373,739.8515829,38.23804353,-0.6330164078
-0.06417309649,32192.5554,894581.0305,0.09680419892,715.7361127,40.13172016,-0.08797197382
-0.05973859107,32209.49786,897666.4113,0.09708697801,687.4817974,48.79022841,-0.01880163443
-0.05543297418,32196.94939,899862.5981,0.09736243763,649.8041008,59.71202255,-1.195957401
-0.05125249971,32146.98935,901395.1775,0.09767982802,603.4639212,66.77102792,-1.495947398
-0.04719353041,32072.05523,901903.7162,0.09796328675,551.7826683,71.79780854,-0.1118040909
-0.04325253472,32021.8818,901921.5541,0.09811872091,495.4831374,77.42541511,0.8943620853
-0.03942608377,32029.59146,902677.0456,0.09817727235,440.7264751,80.51536895,0.8184100196
-0.03571084832,32104.29861,904294.5701,0.09812432884,386.7538821,79.03004768,0.213841101
-0.03210359591,32247.72986,906604.078,0.09793738042,341.8342465,73.12352214,-0.6782340932
-0.02860118802,32403.72017,909708.8113,0.09779969278,305.306188,63.07013644,-0.9191505679
-0.02520057735,32510.73811,913339.5969,0.09786680696,279.9047469,50.69950619,-0.1456919341
-0.02189880518,32551.66978,916262.875,0.0980565889,254.9289821,51.45047493,0.1844874973
-0.01869299877,32543.10586,917697.585,0.09823597328,226.2660681,59.74483513,0.1771085994
-0.01558036889,32505.56946,918171.2788,0.09840017869,191.1752109,66.72477135,0.1265908717
-0.01255820737,32453.40959,917500.6648,0.09848634471,151.6585233,68.98538796,0.1390324274
-0.00962388475,32412.55747,916122.6005,0.09846236425,111.5996279,65.79967126,0.06129213675
-0.006774848011,32388.59686,914463.9102,0.09835680186,75.77602878,62.69962642,-0.03177750512
-0.004008618322,32376.57828,913003.9029,0.09823622111,42.73577555,61.97297457,-0.02489522911
-0.001322788902,32371.81672,912309.6595,0.09817596137,13.32320796,58.39563483,-0.003474522007
