case,mach,n_cells,h_m,cd_total,cd_fore,cd_aft,mesh_extent,outlet_min_mach,cd_total_last_iteration,standoff_m,standoff_over_max_radius,upstream_clearance_fraction,shock_thickness_m,shock_thickness_cells,stagnation_line_cell_size_at_shock_m,p_stag_wall_face_pa,p_stag_line_extrapolated_pa,p_max_on_body_pa,p_stag_over_p_inf,final_mean_abs_drho_dtau,initial_mean_abs_drho_dtau,n_iterations,n_iterations_planned,n_extensions,restart_source_case,restart_source_iteration,max_co,restart_blocks_run
dp067_coarse_Co0p1,27.0,3072,0.010716586097567374,1.3902383344990752,1.3902383344990752,,forebody,1.5179724281245222,1.3962429494417008,0.12424288035826042,0.20707146726376738,0.5494904026326723,0.00953166218395321,1.5087100837628455,0.006317755999999994,964575.1941,966300.9528354977,967057.8558,966.3009528354977,7.225068342,7.3836793974,95000,40000,0,dp067_coarse_c0,55000,0.1,8
