iteration,cd_fore,cd_aft,cd_viscous,cd_total,mean_abs_drho_dtau_kg_m3_s
5,0.0038383720114312657,,0.0,0.0038383720114312657,77.929337866
10,0.008860425427045298,,0.0,0.008860425427045298,77.531820715
15,0.015441424896017054,,0.0,0.015441424896017054,76.985116823
20,0.024078556162767623,,0.0,0.024078556162767623,76.317632796
25,0.03543000906879396,,0.0,0.03543000906879396,75.558424355
30,0.05036596397937461,,0.0,0.05036596397937461,74.733119937
35,0.07003416429971517,,0.0,0.07003416429971517,73.862717367
40,0.09594265849471059,,0.0,0.09594265849471059,72.963757505
45,0.13006146599977125,,0.0,0.13006146599977125,72.049035456
50,0.1749425023189136,,0.0,0.1749425023189136,71.128429872
55,0.23385186269062064,,0.0,0.23385186269062064,70.209670927
60,0.3108487134560701,,0.0,0.3108487134560701,69.298989592
65,0.4107433651153529,,0.0,0.4107433651153529,68.40164602
70,0.5390617900197922,,0.0,0.5390617900197922,67.522355593
75,0.7017817929462006,,0.0,0.7017817929462006,66.665635892
80,0.9048554471822843,,0.0,0.9048554471822843,65.836095428
85,1.153473915054558,,0.0,1.153473915054558,65.038679919
90,1.4510845595209418,,0.0,1.4510845595209418,64.278885539
95,1.798228079352096,,0.0,1.798228079352096,63.562941613
100,2.19141588995964,,0.0,2.19141588995964,62.897957332
105,2.6207263221431396,,0.0,2.6207263221431396,62.292018245
110,3.0506063082977395,,0.0,3.0506063082977395,68.358408744
115,3.439943049202822,,0.0,3.439943049202822,88.546816035
120,3.7555976165977594,,0.0,3.7555976165977594,113.2302269
125,3.9724371356301176,,0.0,3.9724371356301176,141.35694547
130,4.072491927560745,,0.0,4.072491927560745,171.90471186
135,4.053745660461888,,0.0,4.053745660461888,199.59022524
140,3.937156309694655,,0.0,3.937156309694655,222.08524298
145,3.7446605912223765,,0.0,3.7446605912223765,238.18219477
150,3.498520162653681,,0.0,3.498520162653681,249.80247575
155,3.2242205302633002,,0.0,3.2242205302633002,257.32014089
160,2.950070906863525,,0.0,2.950070906863525,257.53437413
165,2.6909840951612995,,0.0,2.6909840951612995,251.19459116
170,2.4547375986560738,,0.0,2.4547375986560738,240.40070629
175,2.247331530418306,,0.0,2.247331530418306,227.240564
180,2.072172383098622,,0.0,2.072172383098622,213.85238529
185,1.929701240502484,,0.0,1.929701240502484,199.81475973
190,1.818033205151327,,0.0,1.818033205151327,185.51841878
195,1.7335227538599427,,0.0,1.7335227538599427,171.43444315
200,1.672454001361091,,0.0,1.672454001361091,159.19052126
205,1.630871479471615,,0.0,1.630871479471615,148.5869278
210,1.605002487451644,,0.0,1.605002487451644,139.437275
215,1.5914158222768235,,0.0,1.5914158222768235,130.60692204
220,1.586977661501975,,0.0,1.586977661501975,122.13613442
225,1.5891803374483684,,0.0,1.5891803374483684,114.13092732
230,1.59585642530701,,0.0,1.59585642530701,106.62147229
235,1.6052690362624062,,0.0,1.6052690362624062,100.01429199
240,1.6161060947355381,,0.0,1.6161060947355381,94.580810555
245,1.6274421857381676,,0.0,1.6274421857381676,89.911138242
250,1.638689681527439,,0.0,1.638689681527439,85.898076859
255,1.6493495826326101,,0.0,1.6493495826326101,82.292780612
260,1.6592184579784597,,0.0,1.6592184579784597,79.193934743
