x_m,T,p,rho,Ux,Uy,Uz
-0.2714805102,220.0,1000.0,0.01583460673,5946.842732,-3.031547928e-10,2.224398721e-10
-0.261011225,220.0,1000.0,0.01583460673,5946.842732,3.341064768e-09,2.122303905e-10
-0.2508462284,220.0,1000.0,0.01583460673,5946.842732,-2.320124209e-09,-1.092412963e-09
-0.2409766765,220.0,1000.0,0.01583460673,5946.842732,-6.098286938e-09,-2.747250952e-10
-0.231393982,220.0,1000.0,0.01583460673,5946.842732,4.15669196e-09,1.764794879e-09
-0.2220898076,220.0,1000.0,0.01583460673,5946.842732,1.136500648e-08,1.73756868e-10
-0.2130560581,220.0,1000.0,0.01583460673,5946.842732,-1.383699686e-09,-2.013874547e-09
-0.2042848735,220.0,1000.0,0.01583460673,5946.842732,-9.791577516e-09,8.005610217e-10
-0.1957686226,220.0,1000.0,0.01583460673,5946.842732,1.349894914e-09,1.429999222e-09
-0.1874998957,220.0,1000.000001,0.01583460673,5946.842732,1.260312463e-08,-3.018792353e-09
-0.1794714985,220.0,1000.000001,0.01583460673,5946.842732,9.800023678e-09,-4.26660959e-10
-0.1716764459,220.0,1000.000001,0.01583460673,5946.842732,2.131927009e-09,6.771735347e-09
-0.1641079557,220.0,1000.000001,0.01583460673,5946.842732,-4.567921134e-09,9.576754699e-11
-0.156759443,220.0,1000.000001,0.01583460673,5946.842732,2.498410291e-09,-8.284652113e-09
-0.1496245141,220.0,1000.000001,0.01583460673,5946.842732,1.324016084e-08,-7.730652534e-10
-0.1426969612,220.0000001,1000.000001,0.01583460674,5946.842732,1.343978595e-08,4.776814562e-09
-0.135970757,220.0000001,1000.000001,0.01583460674,5946.842732,8.653253899e-09,2.622484399e-09
-0.1294400493,7489.547233,68524.90555,0.03187299275,4122.638914,21.90405448,-6.98596978
-0.1230991561,16545.82524,412240.328,0.08679445979,1132.675173,22.22662368,-11.75474423
-0.1169425603,17505.28532,469761.7118,0.0934842364,924.6426953,54.29398792,-21.10953079
-0.1109649055,17638.46394,472498.0166,0.09331880969,874.674533,58.51150803,9.605060873
-0.1051609906,17733.97192,477015.7419,0.09370368218,814.6495447,60.32257887,16.84298442
-0.09952576605,17774.79489,480311.8585,0.09413446825,760.2860888,58.55074315,16.60538308
-0.09405432876,17796.3415,483371.2253,0.09461936409,709.448508,53.67727069,11.06811603
-0.08874191833,17809.30153,486240.2908,0.09511171612,664.4083982,47.94090556,-0.5697161696
-0.08358391267,17816.11999,488819.769,0.09557968502,623.1479942,45.52592592,-11.80530757
-0.078575824,17817.93602,491117.7469,0.09601922477,582.3526563,45.40890435,-13.35183993
-0.07371329501,17818.60557,493386.4032,0.09645914874,543.8022857,45.19753374,-3.117175211
-0.06899209502,17813.96403,495310.5406,0.09686055684,506.5281393,44.38045565,7.231652274
-0.06440811631,17805.40575,497207.7886,0.09727830853,470.2777131,43.11716141,4.847261077
-0.05995737058,17792.16781,498739.8548,0.09765065729,436.6067476,42.50071721,-2.939374374
-0.05563598541,17782.67791,500156.6709,0.09798032276,403.4530902,41.83261707,-3.084584321
-0.05144020096,17779.58754,501328.8042,0.09822701321,372.4958103,41.09683165,0.8059229203
-0.04736636665,17791.38164,502469.4593,0.09838524163,342.3902758,40.85860306,1.228188159
-0.04341093801,17822.15458,503395.3008,0.09839633292,311.3502473,40.88959166,0.0854534474
-0.0395704736,17864.19816,504048.5798,0.09829214896,282.621289,40.46653524,-0.3823618607
-0.03584163199,17906.62787,504678.1635,0.09818172724,254.4173046,39.09316589,0.08134765908
-0.03222116888,17933.17217,505213.2413,0.09814034245,228.1929655,37.05741756,0.513677395
-0.02870593426,17942.16018,505677.2206,0.0981812649,203.1943145,35.41098631,0.4881778369
-0.02529286966,17938.87798,506054.1846,0.09827243271,179.3083604,34.14675908,0.2582021038
-0.02197900553,17927.8203,506338.8378,0.09838835795,156.3323654,34.65675138,0.1618968251
-0.01876145863,17916.12298,506628.8228,0.09850897975,133.3160927,34.82161369,0.03850067883
-0.01563742948,17910.65797,506870.0722,0.09858596034,110.6835131,34.07515198,-0.08844884972
-0.01260420001,17911.04994,507093.1525,0.09862719092,89.19142255,32.87340782,-0.106002339
-0.009659131132,17913.94588,507239.0501,0.09863961879,68.17167314,32.4200047,-0.08072100992
-0.006799660469,17918.61972,507345.9509,0.09863467283,47.80594664,31.7899749,-0.02329695511
-0.004023300118,17922.26833,507388.3011,0.09862282453,28.05606909,31.20473554,0.0004841617622
-0.001327634483,17924.11499,507443.0816,0.09862331057,9.329114565,29.68883789,0.001648436732
