x_m,r_m,p_pa,cp
0.0001011372451,0.008172605607,11980.40638,1.7429216476190477
0.000402505449,0.01906504293,12010.71981,1.7477333031746032
0.001004267805,0.03103624107,11948.36485,1.7378356904761905
0.001907079317,0.0431446426,11903.08542,1.7306484793650794
0.003109720303,0.05527916029,11840.81162,1.7207637492063492
0.004611565997,0.06740410313,11767.22754,1.7090837365079365
0.006412237138,0.07950120654,11678.29632,1.6949676698412697
0.008509483443,0.0915582713,11576.97168,1.6788843936507938
0.01090325779,0.1035650929,11464.41658,1.6610185047619046
0.01359205052,0.11551291,11334.56076,1.64040646984127
0.01657312276,0.127393779,11198.31536,1.618780215873016
0.01984583113,0.1391996302,11045.39474,1.5945071015873016
0.02340761187,0.1509231017,10879.31533,1.5681452904761903
0.02725634274,0.1625567923,10699.72678,1.5396391714285715
0.03139025302,0.1740933097,10507.12939,1.5090681571428572
0.03580573882,0.1855259506,10303.30384,1.4767148952380953
0.04050126198,0.1968472415,10091.4907,1.443093761904762
0.04547397068,0.2080503018,9869.875042,1.4079166733333333
0.05071979322,0.2191287553,9642.035741,1.371751704920635
0.05623664767,0.2300753699,9406.028715,1.3342902722222223
0.06202067527,0.2408837917,9165.575972,1.2961231701587304
0.06806839568,0.2515474385,8918.613004,1.2569226990476192
0.07437667986,0.2620595824,8667.89935,1.217126880952381
0.08094071474,0.2724144836,8414.723354,1.176940214920635
0.08775754868,0.2826052153,8157.010767,1.1360334550793652
0.09482307065,0.2926256518,7901.449565,1.095468184920635
0.1021320492,0.3024703945,7636.738706,1.0534505882539682
0.1096810422,0.3121328002,7367.616958,1.0107328504761903
0.1174650374,0.321607421,7093.736838,0.9672598155555555
0.1254793385,0.3308885113,6810.181324,0.9222510038095239
0.1337195725,0.3399701019,6532.872365,0.8782337087301587
0.1421799028,0.3488475196,6273.846708,0.8371185250793651
0.1508560826,0.3575145646,6017.041866,0.7963558517460316
0.1597428926,0.3659660372,5777.080914,0.7582668117460317
0.1688341472,0.3741976758,5556.168501,0.7232013493650794
0.178125176,0.3822036444,5318.063798,0.6854069520634921
0.1876100032,0.3899795817,5091.275615,0.6494088277777778
0.1972829005,0.3975207769,4856.692079,0.612173345873016
0.2071384166,0.404822231,4611.701287,0.5732859185714285
0.2171699159,0.4118805027,4342.461495,0.5305494436507936
0.2273720221,0.4186903456,4123.623072,0.49581318603174607
0.2377386042,0.4252476766,3847.154203,0.4519292385714286
0.2482627629,0.4315495272,3656.451535,0.42165897380952383
0.2589387789,0.4375910864,3448.005029,0.3885722268253968
0.2697599411,0.4433692416,3261.305062,0.35893731142857144
0.2807197109,0.4488804936,3091.966694,0.3320582053968254
0.2918117672,0.4541210018,2934.30636,0.30703275555555554
0.3030289303,0.4590886861,2759.137518,0.2792281774603175
0.3143649021,0.4637794523,2600.445005,0.2540388896825397
0.3258128742,0.4681904884,2414.916836,0.22458997396825395
0.3373654995,0.4723202312,2264.96726,0.20078845396825395
0.3490162295,0.476165078,2103.766691,0.17520106206349204
0.3607578753,0.4797232829,1944.949142,0.14999192730158728
0.3725833401,0.4829926918,1806.08631,0.1279502079365079
0.3844856749,0.4859707687,1691.638996,0.1097839676190476
0.3964574321,0.4886568737,1557.318232,0.08846321142857144
0.408491635,0.4910482214,1444.900988,0.07061920444444446
0.4205810577,0.4931433784,1348.93297,0.055386185714285725
0.4327181887,0.4949422463,1260.938194,0.041418760952380965
0.4448959019,0.496442568,1164.386513,0.02609309730158729
0.4571068061,0.4976440318,1079.045607,0.01254692174603175
0.46934352,0.4985459101,1002.150097,0.0003412852380952317
0.4815987334,0.4991470695,924.9576363,-0.011911486301587303
0.4938650167,0.4994483339,835.0034544,-0.026189927873015873
