case,mach,n_cells,h_m,cd_total,cd_fore,cd_aft,mesh_extent,outlet_min_mach,cd_total_last_iteration,standoff_m,standoff_over_max_radius,upstream_clearance_fraction,shock_thickness_m,shock_thickness_cells,stagnation_line_cell_size_at_shock_m,p_stag_wall_face_pa,p_stag_line_extrapolated_pa,p_max_on_body_pa,p_stag_over_p_inf,final_mean_abs_drho_dtau,initial_mean_abs_drho_dtau,n_iterations,n_iterations_planned,n_extensions,restart_source_case,restart_source_iteration,max_co,restart_blocks_run
dp053_coarse_Co0p1,9.8805834094756,3072,0.012058177710735916,1.4953672772154956,1.4953672772154956,,forebody,1.5044522312839101,1.4946413222447512,0.17825841280446142,0.29709735467410237,0.5609900871468674,0.014777434759644631,1.6362048427497637,0.00903153100000001,125706.4539,125717.02206226358,125816.9548,125.71702206226358,1.4697585817,1.3421562676,95000,40000,0,dp053_coarse_c0,55000,0.1,8
