x_m,T,p,rho,Ux,Uy,Uz
-0.3915171976,220.0,999.9999999,0.01583460672,5946.842732,1.120248134e-09,-5.563449823e-11
-0.3762696996,220.0,999.9999998,0.01583460672,5946.842732,-2.199448794e-09,1.870165368e-09
-0.3614653683,220.0,999.9999997,0.01583460672,5946.842732,-1.344097835e-09,-9.599498874e-10
-0.3470913234,220.0,999.9999996,0.01583460672,5946.842732,-8.504767915e-10,-2.979598591e-09
-0.3331350585,220.0,999.9999995,0.01583460672,5946.842732,-2.862181297e-10,2.480882068e-09
-0.3195844309,220.0,999.9999994,0.01583460672,5946.842732,-1.186400511e-09,3.24867256e-09
-0.3064276509,220.0,999.9999993,0.01583460672,5946.842732,-1.164065697e-09,-3.498340853e-09
-0.2936532713,219.9999999,999.9999992,0.01583460672,5946.842732,-9.930143883e-09,-2.140614748e-09
-0.2812501777,219.9999999,999.9999991,0.01583460672,5946.842732,-1.126097487e-08,2.003730997e-09
-0.2692075787,219.9999999,999.999999,0.01583460671,5946.842732,-1.559289044e-09,-8.3060273e-10
-0.2575149966,219.9999999,999.9999989,0.01583460671,5946.842732,8.25422957e-09,2.568572874e-09
-0.2461622583,219.9999999,999.9999988,0.01583460671,5946.842732,-9.615872993e-09,6.584008146e-09
-0.2351394861,219.9999999,999.9999987,0.01583460671,5946.842732,-2.873081504e-08,-8.051975645e-09
-0.2244370897,219.9999999,999.9999986,0.01583460671,5946.842732,-2.074941522e-08,-1.329216249e-08
-0.2140457574,219.9999999,999.9999985,0.01583460671,5946.842732,8.596395215e-09,9.023727012e-09
-0.2039564482,219.9999999,999.9999984,0.01583460671,5946.842732,-3.059458529e-09,1.445440581e-08
-0.1941603837,219.9999999,999.9999984,0.01583460671,5946.842732,-1.947517928e-08,-1.590362568e-09
-0.1846490409,219.9999999,999.9999982,0.01583460671,5946.842732,-3.04544841e-08,-6.811099965e-09
-0.1754141445,4863.436351,33548.03754,0.02403000417,5071.024601,11.29266336,1.911324593
-0.1664476594,15886.44609,366545.6913,0.08037691401,1241.621688,25.67686236,7.136396417
-0.1577417844,17593.25568,474842.5757,0.09402284758,922.5626094,41.55133569,-5.931153344
-0.1492889449,17604.67002,475924.1757,0.09417591307,873.2448302,41.42750447,-1.682412064
-0.1410817864,17637.11657,479558.9584,0.09472058795,820.2522222,43.22923053,-2.176486434
-0.1331131683,17661.34881,482799.086,0.09522972579,772.0380003,41.70994266,-1.11533995
-0.1253761574,17685.61331,486100.9521,0.09574945462,727.4078767,37.5209369,0.574698744
-0.1178640221,17706.94092,489120.313,0.09622814708,686.9992032,34.46361818,1.447923065
-0.1105702264,17724.95479,491849.6375,0.09666676429,648.6167496,34.23161277,1.650502751
-0.1034884242,17739.08198,494338.5755,0.09707855947,610.6087218,35.15691773,1.354094503
-0.09661245413,17748.24878,496575.0483,0.09746739261,572.5217259,36.16325079,0.3308147647
-0.08993633353,17753.45424,498563.0342,0.09782890039,534.2965551,36.9580617,-0.4794840689
-0.08345425391,17758.38582,500345.7171,0.09815143684,496.1303869,37.42937604,0.04841177934
-0.07716057546,17769.15754,501976.0551,0.09841156218,458.3311835,37.27622552,1.20453052
-0.07104982233,17794.09678,503481.2279,0.09856830692,421.3826595,36.59756643,1.56751228
-0.06511667782,17833.92447,504795.2375,0.09860485263,385.0333285,35.97963844,0.8354006322
-0.05935597975,17876.70353,505870.6622,0.09857845741,349.9546132,35.40319498,-0.1800247189
-0.053762716,17910.66587,506886.6859,0.0985891482,316.5417677,34.1110757,-0.4584402718
-0.04833202011,17926.26706,507858.1706,0.09869213502,284.3750068,32.19230003,-0.1780015901
-0.04305916706,17926.31021,508676.3344,0.09885089091,253.7403705,30.32030686,0.05624287187
-0.03793956918,17920.38245,509375.0231,0.09901940999,225.1438551,29.65298431,0.08196685923
-0.03296877213,17911.69423,509979.3338,0.0991849715,196.7482079,30.37770567,0.06759009354
-0.02814245102,17906.77894,510479.0966,0.09930942173,167.9466675,31.17174869,0.07524170792
-0.02345640668,17907.9327,510946.9939,0.09939404313,139.6136226,30.72613487,0.04584867261
-0.01890656198,17915.13954,511357.9663,0.09943397314,112.1531537,29.6627816,0.02094309776
-0.0144889583,17926.51534,511623.2865,0.09942243337,85.51886996,29.26006282,-0.007681285919
-0.01019975208,17937.93277,511837.2445,0.09940070281,59.83270552,28.71841306,0.003505359936
-0.00603521145,17945.23862,511946.9563,0.09938153267,34.84655102,27.98261518,-0.01359914159
-0.001991713022,17948.58548,512071.7421,0.09938722055,11.44071804,25.88458668,0.0110445084
