case,mach,n_cells,h_m,cd_total,cd_fore,cd_aft,mesh_extent,outlet_min_mach,cd_total_last_iteration,standoff_m,standoff_over_max_radius,upstream_clearance_fraction,shock_thickness_m,shock_thickness_cells,stagnation_line_cell_size_at_shock_m,p_stag_wall_face_pa,p_stag_line_extrapolated_pa,p_max_on_body_pa,p_stag_over_p_inf,final_mean_abs_drho_dtau,initial_mean_abs_drho_dtau,n_iterations,n_iterations_planned,n_extensions,startup_first_order_iterations
dp053_coarse_a0,9.8805834094756,3072,0.012058177710735916,1.4943603893152702,1.4943603893152702,,forebody,1.503418260663637,1.4939274598833898,0.17818423168815456,0.29697371948025764,0.561172778358423,0.014687335072768815,1.6262287172317518,0.00903153100000001,125424.403,125414.65107731055,125565.8602,125.41465107731055,1.7376093731,33.78555908,25000,10000,3,1500
