x_m,T,p,rho,Ux,Uy,Uz
-0.1709192586,220.0,1000.0,0.01583460673,4311.941931,1.081397918e-10,-5.348782871e-11
-0.1643279638,220.0,1000.0,0.01583460673,4311.941931,-4.994909095e-10,-1.254165772e-09
-0.157928244,220.0,1000.0,0.01583460673,4311.941931,-1.350741393e-09,1.601192414e-09
-0.1517145313,220.0,1000.0,0.01583460673,4311.941931,4.229551055e-09,2.524921539e-09
-0.1456814193,220.0,1000.0,0.01583460673,4311.941931,4.307848888e-09,-2.453075841e-09
-0.1398236589,220.0,1000.0,0.01583460673,4311.941931,-2.591186835e-09,-4.75387556e-09
-0.1341361536,220.0,1000.0,0.01583460673,4311.941931,-4.42885117e-09,3.041932495e-09
-0.1286139548,220.0,1000.0,0.01583460673,4311.941931,1.056947587e-08,6.067745951e-09
-0.1232522581,220.0,1000.0,0.01583460673,4311.941931,1.484239024e-08,-1.923683105e-09
-0.1180463983,220.0,1000.0,0.01583460673,4311.941931,6.60930797e-10,-6.058623754e-09
-0.1129918461,220.0,1000.0,0.01583460673,4311.941931,-9.478873967e-09,1.35609568e-09
-0.1080842039,220.0,1000.0,0.01583460673,4311.941931,9.198378163e-09,1.967808404e-09
-0.1033192016,220.0,1000.000001,0.01583460673,4311.941931,2.121375315e-08,-1.402087839e-09
-0.09869269347,220.0,1000.000001,0.01583460673,4311.941931,1.712099754e-08,4.492902111e-09
-0.09420065417,220.0,1000.000001,0.01583460673,4311.941931,4.845041921e-09,5.281785568e-09
-0.08983917542,220.0,1000.000001,0.01583460673,4311.941931,-9.499303161e-10,-1.230106837e-08
-0.08560446247,220.0,1000.000001,0.01583460673,4311.941931,7.673377346e-09,-1.050969101e-08
-0.0814928309,220.0,1000.000001,0.01583460673,4311.941931,2.765617348e-08,1.130167173e-08
-0.07750070336,220.0,1000.000001,0.01583460673,4311.941931,2.570216514e-08,1.110734584e-08
-0.07362460647,220.0,1000.000001,0.01583460673,4311.941931,1.532237396e-08,-3.218458641e-09
-0.06986116783,220.0,1000.000001,0.01583460673,4311.941931,1.252216718e-08,-5.654505326e-09
-0.06620711305,4439.478504,43300.5222,0.03397747791,2789.364952,40.21149983,12.52355762
-0.06265926288,8930.421726,220333.1502,0.08594840821,802.4403616,49.84293684,25.5108993
-0.0592145305,9275.572788,248177.3283,0.09320760088,671.8329435,42.49838191,-4.428177546
-0.05586991883,9289.717378,249317.0361,0.09349306898,640.5022046,57.74510774,-16.24359113
-0.05262251785,9318.508268,251501.3827,0.09402080051,601.6572163,65.84282719,-17.72232605
-0.04946950216,9347.86294,253259.0931,0.09438058692,564.3384635,73.26449277,-10.74429687
-0.04640812845,9380.304235,254963.2683,0.09468706516,526.3423496,77.46456855,0.6610653514
-0.04343573317,9412.291103,256536.5184,0.09494755992,489.2048752,76.17319613,11.38794346
-0.04054973017,9438.646458,257951.4971,0.09520467965,454.0861049,69.851194,13.91738738
-0.03774760846,9455.804814,259336.7434,0.09554226139,423.0883563,63.48140704,5.519299343
-0.03502693006,9461.579256,260551.9418,0.0959313696,394.4404515,62.38080196,-5.470089128
-0.03238532782,9461.290567,261613.8962,0.09632530453,364.9898349,66.07891137,-9.043813339
-0.0298205034,9460.041103,262605.6558,0.0967032376,335.6569778,70.31471293,-3.747060764
-0.02733022527,9458.947307,263485.5926,0.09703848985,306.2514913,70.39705556,3.023314715
-0.02491232675,9462.040715,264356.2919,0.09732732816,278.2581863,66.43210354,2.502923332
-0.02256470413,9470.540873,265029.1525,0.09748747622,252.1444236,64.56509675,-0.8739292851
-0.02028531486,9483.787499,265576.3649,0.09755231279,226.6890169,65.66558312,-1.018077328
-0.01807217574,9496.520333,266003.6577,0.09757825975,202.0461615,66.1684313,-0.07730662122
-0.01592336122,9504.153557,266344.2608,0.09762473339,178.3446968,65.75728388,0.06674501835
-0.01383700171,9506.089804,266589.5985,0.09769475548,155.4815373,65.41512705,-0.0725020969
-0.01181128197,9505.244033,266755.0659,0.09776409108,133.4281331,65.68436285,-0.115899813
-0.009844439516,9504.329245,266886.9926,0.0978218558,112.0524151,65.54809418,-0.218896496
-0.007934763082,9504.130922,266977.865,0.09785720515,91.30721286,66.15161403,-0.2044528934
-0.006080591143,9505.420026,267064.1609,0.0978755603,70.96441994,66.08656526,-0.1142114539
-0.004280310471,9507.520061,267106.189,0.09786934073,50.99627238,68.14080966,-0.04481375865
-0.002532354723,9509.222937,267119.5998,0.09785672758,30.94288147,68.39242719,-0.01868857581
-0.000835203083,9510.447207,267174.2922,0.09786416404,11.74678309,73.76406295,0.0192038833
