x_m,T,p,rho,Ux,Uy,Uz
-0.403275407,220.0,1000.0,0.01583460673,5946.842732,1.261251476e-09,-5.725762269e-10
-0.3954669505,220.0,1000.0,0.01583460673,5946.842732,-2.031869008e-09,-4.843241823e-10
-0.3877716122,220.0,1000.0,0.01583460673,5946.842732,-2.127094665e-09,1.248459913e-09
-0.3801877533,220.0,1000.0,0.01583460673,5946.842732,2.885363681e-09,4.976476448e-10
-0.3727137588,220.0,1000.0,0.01583460673,5946.842732,2.697105734e-09,-1.232082408e-09
-0.3653480373,220.0,1000.0,0.01583460673,5946.842732,-3.537043079e-09,-6.458601155e-10
-0.3580890203,220.0,1000.0,0.01583460673,5946.842732,-2.933116623e-09,1.540271802e-09
-0.3509351618,220.0,1000.0,0.01583460673,5946.842732,3.658959571e-09,4.234822472e-10
-0.3438849386,220.0,1000.0,0.01583460673,5946.842732,3.182207568e-09,-1.103521092e-09
-0.3369368492,220.0,1000.0,0.01583460673,5946.842732,-2.405751206e-09,-4.701943996e-10
-0.3300894143,220.0,1000.0,0.01583460673,5946.842732,-1.577901739e-09,1.528687041e-09
-0.3233411755,220.0,1000.0,0.01583460673,5946.842732,3.543944303e-09,3.286654326e-10
-0.3166906959,220.0,1000.0,0.01583460673,5946.842732,2.740096735e-09,-1.316736601e-09
-0.3101365593,220.0,1000.0,0.01583460673,5946.842732,-7.039097703e-11,-3.704996042e-10
-0.30367737,220.0,1000.0,0.01583460673,5946.842732,7.934108929e-10,1.212146893e-09
-0.2973117524,220.0,1000.0,0.01583460673,5946.842732,2.765835633e-09,2.315407438e-10
-0.2910383512,220.0,1000.0,0.01583460673,5946.842732,2.775317686e-09,-8.315095787e-10
-0.2848558305,220.0,1000.0,0.01583460673,5946.842732,1.777390603e-09,-1.90944924e-10
-0.2787628735,220.0,1000.0,0.01583460673,5946.842732,1.822265359e-09,5.036403598e-10
-0.272758183,220.0,1000.0,0.01583460673,5946.842732,3.384502839e-09,3.575436838e-12
-0.26684048,220.0,1000.0,0.01583460673,5946.842732,3.445436473e-09,-3.202575969e-10
-0.2610085046,220.0,1000.0,0.01583460673,5946.842732,2.481739135e-09,-5.619883265e-12
-0.2552610149,220.0,1000.0,0.01583460673,5946.842732,3.075656621e-09,2.308718606e-10
-0.2495967868,220.0,1000.0,0.01583460673,5946.842732,4.291417501e-09,-4.116968585e-11
-0.2440146144,220.0,1000.0,0.01583460673,5946.842732,3.8806588e-09,-2.828238413e-10
-0.2385133087,220.0,1000.0,0.01583460673,5946.842732,3.842183163e-09,-8.552086572e-11
-0.2330916983,220.0,1000.0,0.01583460673,5946.842732,4.528111356e-09,1.942903942e-10
-0.2277486288,220.0,1000.0,0.01583460673,5946.842732,4.551426426e-09,1.029326919e-10
-0.2224829623,220.0,1000.0,0.01583460673,5946.842732,4.52817556e-09,-2.059516716e-10
-0.2172935776,220.0,1000.0,0.01583460673,5946.842732,5.669443237e-09,-2.197746424e-10
-0.2121793695,220.0,1000.0,0.01583460673,5946.842732,5.486816147e-09,5.288091038e-11
-0.2071392491,220.0,1000.0,0.01583460673,5946.842732,4.821848098e-09,2.143269569e-10
-0.2021721429,220.0,1000.0,0.01583460673,5946.842732,5.602227792e-09,-3.140520816e-11
-0.1972769934,220.0,1000.0,0.01583460673,5946.842732,7.021111137e-09,-2.085474331e-10
-0.192452758,220.0,1000.0,0.01583460673,5946.842732,6.393007096e-09,-5.97502452e-11
-0.1876984096,220.0,1000.0,0.01583460673,5946.842732,6.014231758e-09,1.157096703e-10
-0.1830129356,220.0,1000.0,0.01583460673,5946.842732,6.570438272e-09,1.836928103e-11
-0.1783953383,220.0,1000.0,0.01583460673,5946.842732,7.551318077e-09,-6.236664595e-11
-0.1738446344,220.0,1000.0,0.01583460673,5946.842732,7.373370493e-09,-4.7424191e-11
-0.1693598548,10518.7367,134044.5575,0.04439310923,2865.029556,21.36033656,7.753297112
-0.1649400446,17435.08654,453964.531,0.0907042793,1043.223495,23.87183904,17.6546768
-0.1605842625,17597.03665,472450.5019,0.09352909636,927.3554832,36.27907131,-17.29254489
-0.156291581,17594.35795,475657.6656,0.09417834172,893.5931468,20.24494746,-17.38930136
-0.1520610859,17595.87601,478117.1419,0.09465714119,868.4891081,14.18790904,-13.05356972
-0.1478918765,17593.37533,479900.216,0.09502365691,851.1157734,13.11821811,-3.043491318
-0.1437830648,17588.28572,481315.5496,0.0953314816,835.4208259,15.52897791,7.220228985
-0.139733776,17583.42376,482582.9282,0.09560893352,817.159152,20.21945828,13.8845334
-0.1357431477,17585.24435,484018.5417,0.09588342833,794.5951041,25.93953951,14.7859981
-0.1318103301,17600.41816,485686.4161,0.09613088339,766.6202656,30.75309056,9.80526835
-0.1279344858,17636.52773,487581.9988,0.09630848258,735.2465848,31.76222331,-0.8785115942
-0.1241147894,17689.84899,489537.1897,0.09640321711,704.8665147,26.88903867,-12.06254022
-0.1203504275,17747.04345,491191.481,0.09641725782,678.205783,18.78377651,-14.32156341
-0.1166405986,17801.13932,492855.1737,0.09644983365,657.9229066,13.05530203,-5.42818933
-0.1129845125,17842.19099,494341.5942,0.09651813737,638.5635588,13.8101943,4.386777401
-0.1093813908,17864.37371,495835.7173,0.09668964705,615.4744491,18.31332363,9.168632217
-0.1058304662,17869.44578,497443.3444,0.09697560639,588.2104004,22.80577948,7.339047114
-0.1023309825,17865.5164,499144.8775,0.09732871888,560.298687,24.34019844,-0.20168409
-0.09888219459,17853.35544,500568.4382,0.09767278563,535.3095065,22.02518826,-6.700075414
-0.09548336795,17836.75908,501792.9686,0.09800282335,515.7647469,18.24852212,-4.142367087
-0.09213377885,17818.72643,502367.8273,0.09821438933,501.3985556,17.28600023,2.279589399
-0.088832714,17809.45757,502561.9908,0.09830348393,487.0952895,19.23690464,3.577019898
-0.08557947045,17811.2083,502586.6614,0.09829864651,471.4829112,21.19501798,0.6988785639
-0.08237335544,17822.77933,502447.6676,0.09820766083,455.4023038,21.56532682,-1.354358868
-0.07921368623,17849.96032,502727.2974,0.09811268809,438.6511761,19.81629024,0.3264025109
-0.07609978998,17876.6044,503226.8409,0.09806380269,422.2084886,18.51252674,1.107634613
-0.0730310036,17898.09317,504278.6481,0.09815078506,404.6534009,17.97849046,0.8943254318
-0.0700066736,17916.88448,506024.4616,0.09838728589,384.6429131,17.33952332,0.2959684903
-0.06702615594,17929.45549,508030.6543,0.09870809723,363.7711222,16.75008366,0.01614946037
-0.06408881595,17937.75921,510116.6716,0.09906751969,342.9207372,16.26779674,0.2033669423
-0.06119402812,17943.25717,511941.1095,0.09939137208,323.5025067,16.12041439,0.4008016187
-0.05834117602,17949.00633,513287.582,0.09962086516,306.1833855,16.20028545,0.3012294206
-0.05552965213,17957.98544,514149.8771,0.09973832804,290.5982838,16.37750669,0.2726133053
-0.05275885776,17970.23934,514671.234,0.09977138394,276.2322352,16.21497549,0.543931848
-0.05002820287,17979.97673,514898.7432,0.09976143071,262.8327526,15.83145732,0.5140891667
-0.04733710597,17983.14101,514837.8935,0.09973208931,250.4113884,15.43749184,0.1245855777
-0.04468499401,17981.66019,514565.4701,0.09968752547,238.2312137,15.30992611,-0.08731521578
-0.04207130222,17976.91136,514176.4655,0.09963847682,225.8433399,15.28203015,0.01736299041
-0.03949547403,17969.40578,513716.7129,0.09959096521,213.0891332,15.01994585,0.1954617957
