iteration,cd_fore,cd_aft,cd_viscous,cd_total,mean_abs_drho_dtau_kg_m3_s
5,0.003524325219768424,,0.0,0.003524325219768424,56.026815151
10,0.008104604690660553,,0.0,0.008104604690660553,56.011562178
15,0.014066179855419024,,0.0,0.014066179855419024,55.990697501
20,0.021835240780605433,,0.0,0.021835240780605433,55.96437195
25,0.03196969392699809,,0.0,0.03196969392699809,55.932707877
30,0.04519884438751692,,0.0,0.04519884438751692,55.895812897
35,0.0624739853903683,,0.0,0.0624739853903683,55.853787067
40,0.08503205060261701,,0.0,0.08503205060261701,55.8067265
45,0.11447419556326124,,0.0,0.11447419556326124,55.754725089
50,0.15285999163326328,,0.0,0.15285999163326328,55.69787525
55,0.20278695040483719,,0.0,0.20278695040483719,55.636268197
60,0.2674778807893901,,0.0,0.2674778807893901,55.569994018
65,0.35087483469266195,,0.0,0.35087483469266195,55.49914169
70,0.457679871067906,,0.0,0.457679871067906,55.423799097
75,0.5933354548728351,,0.0,0.5933354548728351,55.344053095
80,0.7638863355004095,,0.0,0.7638863355004095,55.25998962
85,0.9756984588684483,,0.0,0.9756984588684483,55.171693855
90,1.2349367019290054,,0.0,1.2349367019290054,55.07925046
95,1.5467935762787304,,0.0,1.5467935762787304,54.982743853
100,1.9144422842295263,,0.0,1.9144422842295263,54.882258544
105,2.3377555885436276,,0.0,2.3377555885436276,54.777882584
110,2.8094459775000105,,0.0,2.8094459775000105,54.669713434
115,3.306084988768032,,0.0,3.306084988768032,58.466757004
120,3.798320050662098,,0.0,3.798320050662098,66.332249396
125,4.248586149596047,,0.0,4.248586149596047,77.781328701
130,4.609670357538723,,0.0,4.609670357538723,95.448850767
135,4.8254574927030465,,0.0,4.8254574927030465,122.92541838
140,4.870801483108703,,0.0,4.870801483108703,158.80459527
145,4.760014686472013,,0.0,4.760014686472013,183.11500154
150,4.523013695041554,,0.0,4.523013695041554,198.65425668
155,4.197158412152669,,0.0,4.197158412152669,206.7365237
160,3.8258081331028517,,0.0,3.8258081331028517,207.31860618
165,3.448192208830853,,0.0,3.448192208830853,202.01183815
170,3.0957002751550027,,0.0,3.0957002751550027,193.03972859
175,2.7848275243914586,,0.0,2.7848275243914586,183.55302616
180,2.520388956295158,,0.0,2.520388956295158,176.13008755
185,2.3026552154383775,,0.0,2.3026552154383775,169.1277378
190,2.1294713574652953,,0.0,2.1294713574652953,161.18988259
