x_m,T,p,rho,Ux,Uy,Uz
-0.154214548,220.0,1000.0,0.01583460673,1784.05282,2.581833616e-10,7.417145469e-11
-0.1527257451,220.0,1000.0,0.01583460673,1784.05282,-1.526731905e-10,4.796139774e-14
-0.1512477089,220.0,1000.0,0.01583460673,1784.05282,7.61673689e-12,-1.63771116e-10
-0.1497803616,220.0,1000.0,0.01583460673,1784.05282,1.124155299e-09,-1.012982791e-12
-0.1483236259,220.0,1000.0,0.01583460673,1784.05282,1.340898567e-09,2.236095633e-10
-0.146877425,220.0,1000.0,0.01583460673,1784.05282,3.495997834e-10,3.007748851e-11
-0.1454416827,220.0,1000.0,0.01583460673,1784.05282,6.034854703e-10,-2.745447314e-10
-0.1440163235,220.0,1000.0,0.01583460673,1784.05282,2.407701997e-09,-8.21827072e-11
-0.1426012722,220.0,1000.0,0.01583460673,1784.05282,2.977942101e-09,2.21141188e-10
-0.1411964542,220.0,1000.0,0.01583460673,1784.05282,1.817905593e-09,1.710143575e-10
-0.1398017957,220.0,1000.0,0.01583460673,1784.05282,1.360889194e-09,-2.110227525e-10
-0.1384172231,220.0,1000.0,0.01583460673,1784.05282,3.381028648e-09,-2.056859189e-10
-0.1370426633,220.0,1000.0,0.01583460673,1784.05282,4.64871822e-09,7.76096046e-11
-0.1356780442,220.0,1000.0,0.01583460673,1784.05282,4.057828553e-09,1.843802562e-10
-0.1343232937,220.0,1000.0,0.01583460673,1784.05282,2.818290053e-09,4.808178243e-11
-0.1329783406,220.0,1000.0,0.01583460673,1784.05282,3.819004748e-09,-1.335100688e-10
-0.1316431138,220.0,1000.0,0.01583460673,1784.05282,5.800550142e-09,-1.410227081e-10
-0.1303175432,220.0,1000.0,0.01583460673,1784.05282,6.170803277e-09,-4.40688336e-12
-0.1290015589,220.0,1000.0,0.01583460673,1784.05282,5.419436479e-09,2.299630908e-10
-0.1276950915,220.0,1000.0,0.01583460673,1784.05282,4.681167346e-09,2.089649458e-10
-0.1263980722,220.0,1000.0,0.01583460673,1784.05282,5.899739021e-09,-3.061802963e-10
-0.1251104327,220.0,1000.0,0.01583460673,1784.05282,7.453499422e-09,-2.520752702e-10
-0.1238321052,220.0,1000.0,0.01583460673,1784.05282,7.64724318e-09,1.266064033e-10
-0.1225630224,220.0,1000.0,0.01583460673,1784.05282,7.188148188e-09,2.75020187e-10
-0.1213031172,220.0,1000.0,0.01583460673,1784.05282,6.655010467e-09,-1.565226488e-11
-0.1200523235,220.0,1000.0,0.01583460673,1784.05282,7.302585171e-09,-3.355535698e-10
-0.1188105752,220.0,1000.0,0.01583460673,1784.05282,8.611100241e-09,-5.508637036e-11
-0.1175778071,220.0,1000.0,0.01583460673,1784.05282,8.896104631e-09,5.897382737e-11
-0.1163539541,220.0,1000.0,0.01583460673,1784.05282,8.832745394e-09,7.633268332e-11
-0.1151389518,220.0,1000.0,0.01583460673,1784.05282,8.528733541e-09,7.255242015e-11
-0.1139327361,220.0,1000.0,0.01583460673,1784.05282,8.740288169e-09,3.416248258e-11
-0.1127352435,220.0,1000.0,0.01583460673,1784.05282,9.682412804e-09,-6.012610677e-11
-0.111546411,220.0,1000.0,0.01583460673,1784.05282,9.872935847e-09,-8.289925219e-11
-0.110366176,220.0,1000.0,0.01583460673,1784.05282,9.975466119e-09,2.643389266e-11
-0.1091944761,220.0,1000.0,0.01583460673,1784.05282,9.952343314e-09,8.772537592e-11
-0.1080312498,220.0,1000.0,0.01583460673,1784.05282,1.001377438e-08,1.158353606e-10
-0.1068764356,220.0,1000.0,0.01583460673,1784.05282,1.050620166e-08,-1.990766612e-11
-0.1057299729,220.0,1000.0,0.01583460673,1784.05282,1.068300399e-08,-9.38413817e-11
-0.1045918012,220.0,1000.0,0.01583460673,1784.05282,1.079180933e-08,-9.927572101e-11
-0.1034618605,220.0,1000.0,0.01583460673,1784.05282,1.098720268e-08,3.610640549e-11
-0.1023400913,220.0,1000.0,0.01583460673,1784.05282,1.111058635e-08,9.412610516e-11
-0.1012264346,220.0,1000.0,0.01583460673,1784.05282,1.119101255e-08,6.778308925e-11
-0.1001208316,220.0,1000.0,0.01583460673,1784.05282,1.133511847e-08,-3.941590667e-12
-0.09902322414,220.0,1000.0,0.01583460673,1784.05282,1.142862924e-08,-8.245404885e-11
