x_m,r_m,p_pa,cp
2.390599723e-05,0.004367895381,515463.8783,1.8373709939285714
9.560117141e-05,0.01019129182,516219.8979,1.8400710639285713
0.0002389685804,0.0165959144,515248.6061,1.836602164642857
0.0004539897239,0.0230817801,514635.0898,1.834411035
0.0007406387579,0.0295926399,513583.3434,1.8306547978571428
0.001098881393,0.03611258454,512382.724,1.8263668714285715
0.00152867481,0.04263501427,511076.1232,1.8217004399999999
0.002029967654,0.04915643291,509660.0727,1.8166431167857144
0.00260270003,0.05567462258,508217.564,1.8114913000000001
0.003246803509,0.06218797136,506664.1415,1.8059433625
0.00396220114,0.06869518513,505038.9216,1.8001390057142856
0.004748807451,0.07519514988,503370.269,1.794179532142857
0.005606528467,0.08168686006,501490.2828,1.7874652957142856
0.006535261717,0.08816937891,499642.2762,1.7808652721428573
0.007534896244,0.09464181515,497557.5581,1.773419850357143
0.008605312624,0.1011033089,495474.0133,1.7659786189285713
0.009746382978,0.1075530224,493171.8599,1.7577566425
0.01095797098,0.1139901344,490852.4464,1.749473022857143
0.01223993189,0.1204138361,488294.9412,1.7403390757142858
0.01359211255,0.1268233285,485725.3471,1.7311619539285714
0.01501435142,0.1332178204,482872.314,1.7209725500000002
0.01650647859,0.139596527,480044.1722,1.7108720435714284
0.0180683158,0.1459586692,476930.4068,1.699751452857143
0.01969967646,0.1523034726,473822.0666,1.6886502378571429
0.02140036567,0.1586301676,470472.2588,1.6766866385714285
0.02317018027,0.1649379882,467094.7586,1.664624137857143
0.02500890881,0.1712261723,463512.0597,1.651828784642857
0.02691633164,0.1774939614,459893.7286,1.6389061735714285
0.02889222088,0.1837406004,456097.2193,1.6253472117857142
0.03093634046,0.1899653376,452252.0729,1.6116145460714286
0.0330484462,0.1961674247,448261.1727,1.5973613310714285
0.03522828578,0.2023461166,444202.8802,1.5828674292857143
0.03747559875,0.2085006714,440018.4762,1.567923129285714
0.03979011667,0.2146303508,435771.9092,1.5527568185714284
0.042171563,0.2207344196,431387.7062,1.5370989507142858
0.04461965326,0.2268121461,426948.1825,1.5212435089285714
0.04713409498,0.2328628019,422391.1596,1.5049684271428572
0.04971458777,0.2388856622,417785.3655,1.4885191625
0.05236082334,0.2448800057,413080.417,1.471715775
0.05507248558,0.2508451145,408276.7705,1.454559894642857
0.05784925051,0.2567802747,403381.5959,1.4370771282142858
0.06069080251,0.2626847678,398477.7396,1.4195633557142857
0.0635968019,0.268557887,393684.7825,1.4024456517857142
0.06656688533,0.274398937,388625.7722,1.3843777578571428
0.06960069791,0.2802072192,383178.5437,1.3649233703571428
0.0726978772,0.2859820387,377645.2534,1.3451616192857143
0.07585805319,0.2917227047,372502.5988,1.3267949957142857
0.07908084833,0.2974285307,367724.4645,1.3097302303571428
0.08236587761,0.3030988343,362991.2916,1.2928260414285715
0.08571274856,0.3087329375,357987.5104,1.2749553942857144
0.08912106135,0.3143301667,352546.8418,1.2555244349999999
0.09259040879,0.3198898524,346714.4462,1.2346944507142856
