case,mach,n_cells,h_m,cd_total,cd_fore,cd_aft,mesh_extent,outlet_min_mach,cd_total_last_iteration,standoff_m,standoff_over_max_radius,upstream_clearance_fraction,shock_thickness_m,shock_thickness_cells,stagnation_line_cell_size_at_shock_m,p_stag_wall_face_pa,p_stag_line_extrapolated_pa,p_max_on_body_pa,p_stag_over_p_inf,final_mean_abs_drho_dtau,initial_mean_abs_drho_dtau,n_iterations,n_iterations_planned,n_extensions,restart_source_case,restart_source_iteration,max_co,restart_blocks_run
dp001_coarse_Co0p1,20.0,3072,0.017437032623591156,0.3525259964074865,0.3525259964074865,,forebody,2.3836097604433113,0.35265196763169365,0.04049923838801202,0.0674987306466867,0.8536840051184535,0.006028137964094092,1.5696288650865773,0.003840486180000005,511761.6226,512494.75510931783,511761.6226,512.4947551093178,1.0112599932,1.1000431651,95000,40000,0,dp001_coarse_c0,55000,0.1,8
