x_m,T,p,rho,Ux,Uy,Uz
-0.2688501634,220.0,1000.0,0.01583460673,5946.842732,-1.429315928e-10,-3.531032913e-10
-0.2636445261,220.0,1000.0,0.01583460673,5946.842732,-5.904920322e-10,2.298364383e-10
-0.258514301,220.0,1000.0,0.01583460673,5946.842732,3.675002377e-10,6.373200387e-10
-0.2534583956,220.0,1000.0,0.01583460673,5946.842732,9.496179236e-10,-4.114422427e-10
-0.2484757331,220.0,1000.0,0.01583460673,5946.842732,-4.90628112e-10,-7.047438282e-10
-0.2435652525,220.0,1000.0,0.01583460673,5946.842732,-9.855355613e-10,3.246262042e-10
-0.2387259083,220.0,1000.0,0.01583460673,5946.842732,2.85334799e-10,7.502780314e-10
-0.2339566697,220.0,1000.0,0.01583460673,5946.842732,1.117203131e-09,-4.260280722e-10
-0.2292565213,220.0,1000.0,0.01583460673,5946.842732,-5.083976975e-10,-7.357664437e-10
-0.2246244622,220.0,1000.0,0.01583460673,5946.842732,-1.084295862e-09,3.081542679e-10
-0.220059506,220.0,1000.0,0.01583460673,5946.842732,2.434763571e-11,6.167798259e-10
-0.2155606806,220.0,1000.0,0.01583460673,5946.842732,5.891768371e-10,-3.047600344e-10
-0.211127028,220.0,1000.0,0.01583460673,5946.842732,-6.904280731e-10,-4.931671975e-10
-0.206757604,220.0,1000.0,0.01583460673,5946.842732,-9.324036768e-10,1.589296306e-10
-0.2024514782,220.0,1000.0,0.01583460673,5946.842732,8.633087753e-11,3.118187373e-10
-0.1982077336,220.0,1000.0,0.01583460673,5946.842732,-1.967626064e-11,-1.756517314e-11
-0.1940254665,220.0,1000.0,0.01583460673,5946.842732,-1.064739989e-09,-8.484071022e-11
-0.1899037864,220.0,1000.0,0.01583460673,5946.842732,-8.235737343e-10,-5.528517086e-11
-0.1858418154,220.0,1000.0,0.01583460673,5946.842732,1.123164864e-10,-2.128213979e-11
-0.1818386888,220.0,1000.0,0.01583460673,5946.842732,-3.670612404e-10,7.601694883e-11
-0.1778935539,220.0,1000.0,0.01583460673,5946.842732,-1.298781248e-09,6.62938004e-11
-0.1740055707,220.0,1000.0,0.01583460673,5946.842732,-9.556370986e-10,2.189693051e-11
-0.1701739112,220.0,1000.0,0.01583460673,5946.842732,-3.749301302e-10,-4.142010762e-11
-0.1663977595,220.0,1000.0,0.01583460673,5946.842732,-6.098458481e-10,-1.417688491e-10
-0.1626763116,220.0,1000.0,0.01583460673,5946.842732,-1.029785646e-09,-2.406061419e-12
-0.1590087748,220.0,1000.0,0.01583460673,5946.842732,-1.154282439e-09,2.404776476e-10
-0.1553943682,220.0,1000.0,0.01583460673,5946.842732,-1.19609447e-09,6.904855432e-11
-0.1518323223,220.0,1000.0,0.01583460673,5946.842732,-9.06925827e-10,-2.93093045e-10
-0.1483218783,220.0,1000.0,0.01583460673,5946.842732,-8.923759774e-10,-9.679719146e-11
-0.1448622888,220.0,1000.0,0.01583460673,5946.842732,-1.380898773e-09,2.606492802e-10
-0.1414528171,220.0,1000.0,0.01583460673,5946.842732,-1.590085687e-09,1.070758891e-10
-0.1380927371,220.0,1000.0,0.01583460673,5946.842732,-1.191925962e-09,-1.550357125e-10
-0.1347813333,220.0,1000.0,0.01583460673,5946.842732,-1.132302428e-09,-8.650717667e-11
-0.1315179006,220.0,1000.0,0.01583460673,5946.842732,-1.395006987e-09,5.670309847e-11
-0.1283017439,220.0,1000.0,0.01583460673,5946.842732,-1.684779522e-09,5.266933887e-11
-0.1251321786,12235.38313,194687.2777,0.05543064878,2132.355005,23.57289629,9.044652856
-0.1220085295,17364.31691,466422.6432,0.09357328682,1006.552964,17.6228973,17.45773743
-0.1189301316,17469.04199,471529.7095,0.09403075755,948.9389563,30.94682961,-5.359764018
-0.1158963293,17509.86984,473331.3596,0.09416994645,921.5310484,23.45117289,-6.866050208
-0.1129064765,17551.59738,475617.9999,0.09439991359,897.4766218,19.73238113,-6.164976229
-0.1099599366,17591.58207,478111.1626,0.09467906206,875.0929243,18.95978584,-4.687479823
-0.107056082,17626.61709,480588.7509,0.09498053097,853.2180604,19.58494171,-3.290714012
-0.1041942946,17651.88161,482636.586,0.09524873062,832.1486394,21.40187646,-2.029639893
-0.1013739648,17664.94329,484157.0935,0.09547815406,811.3835812,24.38789659,-0.9246451691
