case,mach,n_cells,h_m,cd_total,cd_fore,cd_aft,mesh_extent,outlet_min_mach,cd_total_last_iteration,standoff_m,standoff_over_max_radius,upstream_clearance_fraction,shock_thickness_m,shock_thickness_cells,stagnation_line_cell_size_at_shock_m,p_stag_wall_face_pa,p_stag_line_extrapolated_pa,p_max_on_body_pa,p_stag_over_p_inf,final_mean_abs_drho_dtau,initial_mean_abs_drho_dtau,n_iterations,n_iterations_planned,n_extensions,startup_first_order_iterations
dp013_medium_a0,20.0,12288,0.00479164886200834,1.317339134511802,1.317339134511802,,forebody,1.7770495904462176,1.3172619450746748,0.12517980707438334,0.2086330117906389,0.5477493222047845,0.005051571400412652,1.593774200018116,0.0031695652999999824,515829.8081,515944.56572566717,516234.4583,515.9445657256672,14.951711296,123.29091104,20000,20000,0,3000
