x_m,r_m,p_pa,cp
2.736073531e-05,0.007081943073,516510.2834,1.8411081550000001
0.0001092972949,0.01652416038,516963.7516,1.8427276842857143
0.0002731411318,0.02690970234,516344.3788,1.8405156385714285
0.000518919242,0.0374285632,515786.2276,1.8385222414285713
0.000846562521,0.0479901834,515085.6589,1.8360202103571428
0.001256111361,0.05856940363,514125.1828,1.8325899385714286
0.001747515777,0.06915616216,513217.741,1.8293490749999999
0.002320735234,0.07974542637,512232.7604,1.8258312871428573
0.002975768124,0.09033423485,511265.5748,1.8223770528571428
0.003712521819,0.100920612,510293.7965,1.8189064160714286
0.004531008507,0.1115030893,509276.1292,1.81527189
0.005431139373,0.122080497,508219.808,1.8114993142857143
0.006412884703,0.1326518333,507039.6575,1.8072844910714285
0.007476200531,0.143216209,505795.7177,1.8028418489285714
0.008620970461,0.1537728127,504337.3276,1.797633312857143
0.009847181165,0.1643208714,502818.6992,1.7922096399999998
0.0111547041,0.1748596598,501128.5221,1.7861732932142858
0.01254351836,0.1853884621,499405.9261,1.780021164642857
0.01401353736,0.1959065903,497554.4113,1.7734086117857142
0.01556462442,0.2064133748,495729.368,1.7668906
0.01719673956,0.2169081433,493839.4494,1.7601408907142857
0.01890973122,0.2273902482,491962.5974,1.7534378478571429
0.0207035531,0.2378590299,490024.3444,1.7465155157142858
0.02257807683,0.2483138483,488066.9955,1.7395249839285716
0.02453317901,0.258754065,486019.5529,1.7322126889285714
0.02656877649,0.2691790383,483923.9696,1.7247284628571429
0.02868469454,0.279588146,481711.3034,1.7168260835714284
0.03088086197,0.2899807471,479439.7405,1.7087133589285715
0.0331571087,0.3003562236,477061.62,1.7002200714285713
0.03551332444,0.3107139443,474611.947,1.6914712392857143
0.03794938331,0.3210532844,472068.8866,1.6823888807142857
0.04046508749,0.3313736351,469316.9279,1.6725604567857144
0.04306034126,0.3416743652,466538.1712,1.6626363257142855
0.04573493665,0.3519548722,463563.8813,1.6520138617857143
0.04848876907,0.3622145261,460440.0097,1.6408571775
0.05132167059,0.3724527159,457168.6499,1.629173749642857
0.05423342736,0.3826688417,453605.2602,1.616447357857143
0.05722391593,0.3928622804,449721.8468,1.6025780242857144
0.06029290573,0.4030324396,445522.1641,1.5875791575
0.0634402678,0.4131786963,441087.6726,1.5717416878571429
0.06666579312,0.4233004536,436402.6759,1.5550095567857143
0.06996928117,0.4333971103,431503.6074,1.5375128835714285
0.07335056644,0.4434680556,426308.2781,1.5189581360714286
0.07680939598,0.4535127072,420806.0339,1.4993072639285714
0.0803456168,0.4635304491,414874.1013,1.4781217903571429
0.08394959457,0.4735241447,408713.6712,1.4561202542857141
0.08758441466,0.4835068051,401765.7024,1.43130608
0.09122103631,0.4934888314,392719.2175,1.398997205357143
0.094857663,0.5034708713,380203.7374,1.354299062142857
0.0984942944,0.5134529242,362504.894,1.291088907142857
0.1022674886,0.5233815249,338408.9747,1.2050320525
0.1065979316,0.5330683019,285010.9764,1.0143249157142857
0.1117593566,0.5423388304,245538.6927,0.8733524739285715
0.1177214992,0.5511166392,205363.8086,0.7298707449999999
0.1244377936,0.559332876,173824.239,0.617229425
0.1318552624,0.5669232019,140582.5869,0.4985092389285714
0.1399159715,0.5738279456,118671.9104,0.42025682285714283
0.1485564635,0.5799931403,94146.8373,0.33266727607142854
0.1577091437,0.5853702151,77355.86556,0.27269951985714286
0.1673020745,0.5899172499,59599.34849,0.2092833874642857
0.1772601033,0.59359831,46966.11844,0.1641647087142857
0.1875050752,0.5963848176,35106.0765,0.12180741607142859
0.1979566221,0.5982546171,26338.38486,0.09049423164285714
0.2085328257,0.5991933481,17070.79737,0.05739570489285714
