case,mach,n_cells,h_m,cd_total,cd_fore,cd_aft,mesh_extent,outlet_min_mach,cd_total_last_iteration,standoff_m,standoff_over_max_radius,upstream_clearance_fraction,shock_thickness_m,shock_thickness_cells,stagnation_line_cell_size_at_shock_m,p_stag_wall_face_pa,p_stag_line_extrapolated_pa,p_max_on_body_pa,p_stag_over_p_inf,final_mean_abs_drho_dtau,initial_mean_abs_drho_dtau,n_iterations,n_iterations_planned,n_extensions,startup_first_order_iterations
dp027_medium_a0,6.137030953140419,12288,0.006113371554468868,1.343246971125999,1.343246971125999,,forebody,1.6441099514608255,1.3432502412436667,0.13593581541788222,0.22655969236313703,0.6278175552583458,0.005681221153658822,1.5265767864723936,0.003721542999999994,48666.81274,48671.48738663295,48719.45196,48.671487386632954,2.1491746005,19.638418985,20000,20000,0,3000
