x_m,r_m,p_pa,cp
1.475434337e-05,0.003611212939,48666.81274,1.808012572619052
5.900483287e-05,0.008425949708,48719.45196,1.8100091896803179
0.0001474945431,0.01372164708,48704.62683,1.809446869275618
0.0002802167885,0.01908522868,48704.55281,1.809444061680922
0.0004571626431,0.02447047665,48700.47182,1.80928926884279
0.0006783203004,0.02986452399,48693.75925,1.8090346596030076
0.0009436750252,0.03526220014,48677.73501,1.8084268566952548
0.001253209145,0.04066090011,48657.83112,1.807671897819353
0.001606902047,0.04605907543,48629.96764,1.8066150299638974
0.00200473018,0.05145567822,48595.38249,1.8053032077036808
0.002446667054,0.05684992285,48554.88006,1.8037669417263213
0.002932683243,0.0622411721,48508.74139,1.802016891940133
0.003462746389,0.06762887789,48456.39726,1.8000314677067355
0.004036821196,0.07301254837,48398.46146,1.797833950214301
0.004654869443,0.07839172867,48334.5993,1.7954116445983497
0.005316849977,0.08376598907,48266.35117,1.7928229781865468
0.006022718724,0.08913491752,48194.79922,1.7901089971637114
0.006772428686,0.09449811469,48120.87504,1.7873050369411223
0.007565929945,0.09985519069,48044.491,1.7844077736938244
0.00840316967,0.1052057627,47965.08061,1.7813957203329311
0.009284092115,0.1105494536,47882.25166,1.7782540002478548
0.01020863863,0.1158858904,47796.6442,1.7750068906742773
0.01117674766,0.1212147037,47708.59996,1.7716673535054095
0.01218835473,0.126535527,47618.22598,1.7682394487917281
0.01324339251,0.1318479964,47526.14386,1.7647467539564026
0.01434179074,0.1371517498,47430.86705,1.7611328838346758
0.01548347629,0.1424464271,47331.85359,1.7573772817658952
0.01666837315,0.1477316698,47229.50128,1.7534950363905648
0.01789640243,0.1530071209,47123.55593,1.74947650622671
0.01916748237,0.1582724247,47014.87605,1.7453542547453171
0.02048152832,0.1635272266,46904.69213,1.7411749546996635
0.02183845281,0.1687711735,46794.50153,1.7369954012801572
0.02323816549,0.1740039133,46684.7414,1.7328321756813585
0.02468057317,0.1792250948,46575.03191,1.728670870868772
0.0261655798,0.1844343683,46465.16127,1.7245034536016424
0.02769308653,0.1896313847,46354.3449,1.7203001645899592
0.02926299164,0.1948157962,46242.61989,1.7160624106654878
0.03087519061,0.1999872561,46130.8374,1.7118224765121166
0.0325295761,0.2051454185,46020.20568,1.7076261913150865
0.03422603796,0.2102899386,45913.57979,1.7035818481210447
0.03596446324,0.2154204728,45811.48464,1.6997093568804351
0.03774473619,0.2205366784,45718.68372,1.696189397804803
0.03956673829,0.2256382138,45632.17592,1.692908138139242
0.04143034823,0.2307247383,45560.64033,1.6901947776547641
0.04333544192,0.2357959126,45495.98998,1.6877425758207165
0.04528140881,0.2408515888,45447.45035,1.6859014570996271
0.04725406979,0.2458970097,45419.1802,1.6848291641626394
0.04923328324,0.2509398989,45382.8172,1.68344990766532
0.05121249938,0.255982795,45332.902,1.681556613275006
0.05319171803,0.2610256975,45275.87132,1.6793934271809945
0.05517093907,0.266068606,45215.85363,1.6771169431481425
0.05715016235,0.2711115203,45152.51835,1.6747146222051639
0.05912938776,0.2761544399,45088.15038,1.6722731311059214
0.06110861518,0.2811973647,45019.3964,1.6696652776936187
0.0630878445,0.2862402943,44948.78897,1.666987122519774
0.06506707562,0.2912832285,44873.59073,1.6641348369243345
0.06704630846,0.2963261671,44793.4249,1.6610941295599668
0.06902554293,0.3013691099,44713.4725,1.6580615176419111
0.07100477894,0.3064120566,44629.23626,1.654866418741112
0.07298401642,0.311455007,44541.72323,1.6515470304830588
0.0749632553,0.3164979611,44457.27115,1.6483437447241245
0.07694249552,0.3215409185,44367.13761,1.6449249599519276
0.07892173701,0.3265838792,44278.1445,1.6415494319376234
0.08090097972,0.3316268429,44183.35174,1.6379539219376555
0.08288022359,0.3366698095,44090.41421,1.6344287812150171
0.08485946856,0.3417127791,43995.53402,1.6308299549761371
0.0868387146,0.3467557513,43891.85825,1.6268975104752137
0.08881796165,0.3517987261,43789.56439,1.6230174821210936
0.09079720967,0.3568417035,43685.87097,1.6190843681518323
0.09277645863,0.3618846831,43578.93539,1.6150282783487464
0.09475570848,0.3669276651,43465.94001,1.6107423390139262
0.09673495918,0.3719706492,43348.71306,1.60629589530883
0.09871421071,0.3770136355,43228.04589,1.60171896331104
0.100693463,0.3820566237,43103.10098,1.596979775704834
0.1026727161,0.3870996138,42973.93884,1.5920806276476698
0.1046519699,0.3921426058,42840.15279,1.5870060936787127
0.1066312244,0.3971855996,42701.49121,1.581746629796647
0.1086104796,0.4022285952,42557.24563,1.576275363580312
0.1105897354,0.4072715924,42406.95378,1.570574761028085
0.1125689919,0.4123145912,42249.50407,1.5646026592895448
0.1145482489,0.4173575915,42084.93988,1.5583607037775244
0.1165275066,0.4224005934,41911.61841,1.5517865827307895
0.1185067648,0.4274435966,41729.74464,1.5448880710853132
0.1204860235,0.4324866011,41537.95986,1.5376136326753376
0.1224652828,0.4375296071,41336.1604,1.5299593352752185
0.1244445426,0.4425726144,41121.80297,1.521828711342205
0.1264238029,0.4476156229,40896.69985,1.5132905010507869
0.1284030636,0.4526586326,40657.49298,1.5042173324549366
0.1303823248,0.4577016434,40404.14042,1.494607614761334
0.1323615864,0.4627446554,40132.66593,1.4843105283221256
0.1343408485,0.4677876685,39842.38275,1.4733000241811716
0.136320111,0.4728306826,39526.11002,1.461303730757158
0.1382993739,0.4778736977,39187.57034,1.4484628470775829
0.1402786371,0.4829167138,38817.28363,1.4344177916465546
0.1422579007,0.4879597309,38411.32423,1.4190196633266183
0.1442371647,0.4930027489,37954.48305,1.4016915780267805
0.1462164291,0.4980457678,37441.63632,1.3822391900367508
0.1481956938,0.5030887876,36844.52849,1.3595907602007162
0.1501749588,0.5081318082,36135.05725,1.332680361789387
0.1521542242,0.5131748297,35242.94072,1.2988421878112106
0.1541334898,0.518217852,34097.59404,1.2553989391773501
0.1561262538,0.5232554649,32656.58058,1.2007409852838447
0.1582303201,0.5282462818,30084.12402,1.1031671485692827
0.1605429144,0.5331435579,27674.48285,1.0117689350024555
0.163074635,0.5379314346,25514.67585,0.9298469858314391
0.1658203104,0.5426001325,23496.38343,0.8532927154528879
0.1687743315,0.5471401157,21611.05253,0.7817817044410953
0.1719306641,0.5515421112,20053.46159,0.7227019413808239
0.1752828607,0.5557971277,18178.80047,0.6515956374446292
0.1788240736,0.5598964743,16783.95242,0.5986887475913271
0.1825470692,0.5638317779,15536.05594,0.5513557627434909
0.1864442428,0.5675950006,13774.21072,0.48452859042668744
0.1905076337,0.571178456,12785.70122,0.44703421013526945
0.1947289419,0.5745748248,11851.27949,0.411591390721612
0.1990995447,0.5777771698,10205.83786,0.3491794318860612
0.2036105145,0.58077895,9331.958407,0.31603299420423986
0.2082526373,0.5835740345,8433.279988,0.2819459263493772
0.213016431,0.5861567141,7310.176803,0.2393463783178278
0.2178921648,0.5885217137,6649.908566,0.2143022605097317
0.2228698798,0.5906642026,5703.346942,0.1783989722767726
0.2279394083,0.5925798047,5053.638446,0.15375538774107586
0.2330903952,0.5942646075,4393.353609,0.12871064029137003
0.2383123194,0.5957151696,3807.743918,0.10649833736793446
0.2435945144,0.5969285282,3280.050877,0.08648282557326897
0.2489261908,0.597902205,2788.44738,0.06783619803037838
0.2542964583,0.5986342112,2352.650829,0.051306340084772015
0.2596943476,0.5991230515,2003.762387,0.03807292561214594
0.2651088331,0.5993677276,1576.916946,0.021882585215303965
